token_index,activation_value
0.000000000000000000e+00,1.124023437500000000e+00
1.000000000000000000e+00,2.640625000000000000e+00
2.000000000000000000e+00,4.445800781250000000e-01
3.000000000000000000e+00,1.018554687500000000e+00
4.000000000000000000e+00,2.019531250000000000e+00
5.000000000000000000e+00,1.623046875000000000e+00
6.000000000000000000e+00,4.804687500000000000e-01
7.000000000000000000e+00,1.333984375000000000e+00
8.000000000000000000e+00,9.863281250000000000e-01
9.000000000000000000e+00,1.232421875000000000e+00
1.000000000000000000e+01,4.492187500000000000e-01
1.100000000000000000e+01,2.019531250000000000e+00
1.200000000000000000e+01,2.457031250000000000e+00
1.300000000000000000e+01,8.457031250000000000e-01
1.400000000000000000e+01,1.044921875000000000e+00
1.500000000000000000e+01,1.375976562500000000e+00
1.600000000000000000e+01,8.823242187500000000e-01
1.700000000000000000e+01,1.049804687500000000e+00
1.800000000000000000e+01,6.679687500000000000e-01
1.900000000000000000e+01,1.061523437500000000e+00
2.000000000000000000e+01,1.681640625000000000e+00
2.100000000000000000e+01,1.049804687500000000e+00
2.200000000000000000e+01,3.908691406250000000e-01
2.300000000000000000e+01,6.040039062500000000e-01
2.400000000000000000e+01,1.084960937500000000e+00
2.500000000000000000e+01,5.927734375000000000e-01
2.600000000000000000e+01,1.160156250000000000e+00
2.700000000000000000e+01,2.106933593750000000e-01
2.800000000000000000e+01,6.245117187500000000e-01
2.900000000000000000e+01,2.296142578125000000e-01
3.000000000000000000e+01,1.596679687500000000e+00
3.100000000000000000e+01,1.089843750000000000e+00
3.200000000000000000e+01,7.949218750000000000e-01
3.300000000000000000e+01,1.615234375000000000e+00
3.400000000000000000e+01,1.200195312500000000e+00
3.500000000000000000e+01,2.457031250000000000e+00
3.600000000000000000e+01,9.018554687500000000e-01
3.700000000000000000e+01,4.035644531250000000e-01
3.800000000000000000e+01,3.706054687500000000e-01
3.900000000000000000e+01,1.200195312500000000e+00
4.000000000000000000e+01,1.089843750000000000e+00
4.100000000000000000e+01,1.287109375000000000e+00
4.200000000000000000e+01,1.325195312500000000e+00
4.300000000000000000e+01,1.018554687500000000e+00
4.400000000000000000e+01,1.375976562500000000e+00
4.500000000000000000e+01,1.157226562500000000e+00
4.600000000000000000e+01,9.033203125000000000e-01
4.700000000000000000e+01,3.623046875000000000e-01
4.800000000000000000e+01,1.477539062500000000e+00
4.900000000000000000e+01,2.833984375000000000e+00
5.000000000000000000e+01,1.291992187500000000e+00
5.100000000000000000e+01,5.024414062500000000e-01
5.200000000000000000e+01,1.527343750000000000e+00
5.300000000000000000e+01,6.264648437500000000e-01
5.400000000000000000e+01,3.981933593750000000e-01
5.500000000000000000e+01,1.516601562500000000e+00
5.600000000000000000e+01,1.214599609375000000e-02
5.700000000000000000e+01,5.854492187500000000e-01
5.800000000000000000e+01,2.019531250000000000e+00
5.900000000000000000e+01,6.855468750000000000e-01
6.000000000000000000e+01,2.896484375000000000e+00
6.100000000000000000e+01,2.740234375000000000e+00
6.200000000000000000e+01,3.803710937500000000e-01
6.300000000000000000e+01,8.759765625000000000e-01
6.400000000000000000e+01,3.097656250000000000e+00
6.500000000000000000e+01,4.074707031250000000e-01
6.600000000000000000e+01,2.640625000000000000e+00
6.700000000000000000e+01,2.896484375000000000e+00
6.800000000000000000e+01,2.740234375000000000e+00
6.900000000000000000e+01,3.894042968750000000e-01
7.000000000000000000e+01,6.904296875000000000e-01
7.100000000000000000e+01,1.538085937500000000e+00
7.200000000000000000e+01,5.507812500000000000e-01
7.300000000000000000e+01,3.334960937500000000e-01
7.400000000000000000e+01,1.477539062500000000e+00
7.500000000000000000e+01,2.421875000000000000e+00
7.600000000000000000e+01,2.740234375000000000e+00
7.700000000000000000e+01,5.473632812500000000e-01
7.800000000000000000e+01,2.224609375000000000e+00
7.900000000000000000e+01,6.542968750000000000e-01
8.000000000000000000e+01,7.514648437500000000e-01
