token_index,activation_value
0.000000000000000000e+00,5.776367187500000000e-01
1.000000000000000000e+00,5.649414062500000000e-01
2.000000000000000000e+00,1.069641113281250000e-02
3.000000000000000000e+00,3.017578125000000000e-01
4.000000000000000000e+00,3.996582031250000000e-01
5.000000000000000000e+00,3.767089843750000000e-01
6.000000000000000000e+00,7.147216796875000000e-02
7.000000000000000000e+00,2.434082031250000000e-01
8.000000000000000000e+00,2.133789062500000000e-01
9.000000000000000000e+00,3.271484375000000000e-01
1.000000000000000000e+01,3.972167968750000000e-01
1.100000000000000000e+01,3.996582031250000000e-01
1.200000000000000000e+01,2.298583984375000000e-01
1.300000000000000000e+01,6.809234619140625000e-03
1.400000000000000000e+01,2.392578125000000000e-01
1.500000000000000000e+01,2.468261718750000000e-01
1.600000000000000000e+01,5.131835937500000000e-01
1.700000000000000000e+01,1.840820312500000000e-01
1.800000000000000000e+01,3.090820312500000000e-01
1.900000000000000000e+01,9.155273437500000000e-02
2.000000000000000000e+01,1.340332031250000000e-01
2.100000000000000000e+01,9.265136718750000000e-02
2.200000000000000000e+01,2.814941406250000000e-01
2.300000000000000000e+01,5.908203125000000000e-02
2.400000000000000000e+01,2.015380859375000000e-01
2.500000000000000000e+01,1.911621093750000000e-01
2.600000000000000000e+01,2.614746093750000000e-01
2.700000000000000000e+01,1.293945312500000000e-02
2.800000000000000000e+01,2.442626953125000000e-01
2.900000000000000000e+01,4.478454589843750000e-03
3.000000000000000000e+01,1.757812500000000000e-01
3.100000000000000000e+01,1.284179687500000000e-01
3.200000000000000000e+01,3.269042968750000000e-01
3.300000000000000000e+01,1.304931640625000000e-01
3.400000000000000000e+01,1.569824218750000000e-01
3.500000000000000000e+01,2.298583984375000000e-01
3.600000000000000000e+01,6.530761718750000000e-02
3.700000000000000000e+01,4.963378906250000000e-01
3.800000000000000000e+01,1.800537109375000000e-01
3.900000000000000000e+01,1.569824218750000000e-01
4.000000000000000000e+01,1.284179687500000000e-01
4.100000000000000000e+01,3.027343750000000000e-01
4.200000000000000000e+01,4.221191406250000000e-01
4.300000000000000000e+01,3.017578125000000000e-01
4.400000000000000000e+01,2.468261718750000000e-01
4.500000000000000000e+01,9.332275390625000000e-02
4.600000000000000000e+01,6.127929687500000000e-02
4.700000000000000000e+01,6.562500000000000000e-01
4.800000000000000000e+01,2.976074218750000000e-01
4.900000000000000000e+01,1.968994140625000000e-01
5.000000000000000000e+01,3.117675781250000000e-01
5.100000000000000000e+01,3.688964843750000000e-01
5.200000000000000000e+01,2.355957031250000000e-01
5.300000000000000000e+01,2.030029296875000000e-01
5.400000000000000000e+01,7.456054687500000000e-01
5.500000000000000000e+01,3.410644531250000000e-01
5.600000000000000000e+01,2.851562500000000000e-01
5.700000000000000000e+01,3.181152343750000000e-01
5.800000000000000000e+01,3.996582031250000000e-01
5.900000000000000000e+01,3.054199218750000000e-01
6.000000000000000000e+01,1.713867187500000000e-01
6.100000000000000000e+01,3.222656250000000000e-01
6.200000000000000000e+01,2.176513671875000000e-01
6.300000000000000000e+01,2.817382812500000000e-01
6.400000000000000000e+01,3.166503906250000000e-01
6.500000000000000000e+01,3.249511718750000000e-01
6.600000000000000000e+01,2.709960937500000000e-01
6.700000000000000000e+01,1.713867187500000000e-01
6.800000000000000000e+01,3.222656250000000000e-01
6.900000000000000000e+01,3.388671875000000000e-01
7.000000000000000000e+01,3.034667968750000000e-01
7.100000000000000000e+01,3.188476562500000000e-01
7.200000000000000000e+01,6.230468750000000000e-01
7.300000000000000000e+01,6.376953125000000000e-01
7.400000000000000000e+01,2.976074218750000000e-01
7.500000000000000000e+01,4.526367187500000000e-01
7.600000000000000000e+01,3.222656250000000000e-01
7.700000000000000000e+01,5.819702148437500000e-02
7.800000000000000000e+01,2.976074218750000000e-01
7.900000000000000000e+01,2.619628906250000000e-01
8.000000000000000000e+01,3.376464843750000000e-01
8.100000000000000000e+01,1.906738281250000000e-01
8.200000000000000000e+01,6.127929687500000000e-02
8.300000000000000000e+01,3.083496093750000000e-01
8.400000000000000000e+01,1.177368164062500000e-01
8.500000000000000000e+01,1.284179687500000000e-01
8.600000000000000000e+01,2.427978515625000000e-01
8.700000000000000000e+01,1.593017578125000000e-01
8.800000000000000000e+01,1.751708984375000000e-01
8.900000000000000000e+01,3.996582031250000000e-01
9.000000000000000000e+01,3.222656250000000000e-01
9.100000000000000000e+01,3.957519531250000000e-01
9.200000000000000000e+01,1.968994140625000000e-01
9.300000000000000000e+01,3.559570312500000000e-01
9.400000000000000000e+01,3.664550781250000000e-01
9.500000000000000000e+01,2.666015625000000000e-01
9.600000000000000000e+01,2.741699218750000000e-01
9.700000000000000000e+01,3.791503906250000000e-01
9.800000000000000000e+01,5.024414062500000000e-01
9.900000000000000000e+01,3.181152343750000000e-01
1.000000000000000000e+02,3.166503906250000000e-01
1.010000000000000000e+02,3.222656250000000000e-01
1.020000000000000000e+02,1.157226562500000000e-01
1.030000000000000000e+02,3.188476562500000000e-01
1.040000000000000000e+02,2.678222656250000000e-01
1.050000000000000000e+02,1.968994140625000000e-01
1.060000000000000000e+02,5.180664062500000000e-01
1.070000000000000000e+02,1.373291015625000000e-01
