token_index,activation_value
0.000000000000000000e+00,5.815429687500000000e-01
1.000000000000000000e+00,7.385253906250000000e-03
2.000000000000000000e+00,1.495361328125000000e-01
3.000000000000000000e+00,2.810058593750000000e-01
4.000000000000000000e+00,1.174316406250000000e-01
5.000000000000000000e+00,3.417968750000000000e-01
6.000000000000000000e+00,1.405029296875000000e-01
7.000000000000000000e+00,2.042236328125000000e-01
8.000000000000000000e+00,3.593750000000000000e-01
9.000000000000000000e+00,1.474609375000000000e-01
1.000000000000000000e+01,4.118652343750000000e-01
1.100000000000000000e+01,1.174316406250000000e-01
1.200000000000000000e+01,2.805175781250000000e-01
1.300000000000000000e+01,2.502441406250000000e-02
1.400000000000000000e+01,1.691894531250000000e-01
1.500000000000000000e+01,2.739257812500000000e-01
1.600000000000000000e+01,5.703125000000000000e-01
1.700000000000000000e+01,2.895507812500000000e-01
1.800000000000000000e+01,5.092773437500000000e-01
1.900000000000000000e+01,1.579589843750000000e-01
2.000000000000000000e+01,1.285400390625000000e-01
2.100000000000000000e+01,5.117187500000000000e-01
2.200000000000000000e+01,4.831542968750000000e-01
2.300000000000000000e+01,2.158203125000000000e-01
2.400000000000000000e+01,3.524780273437500000e-02
2.500000000000000000e+01,4.997558593750000000e-01
2.600000000000000000e+01,9.468078613281250000e-03
2.700000000000000000e+01,2.218017578125000000e-01
2.800000000000000000e+01,2.120361328125000000e-01
2.900000000000000000e+01,5.825195312500000000e-01
3.000000000000000000e+01,9.295654296875000000e-02
3.100000000000000000e+01,1.850585937500000000e-01
3.200000000000000000e+01,3.852539062500000000e-01
3.300000000000000000e+01,2.604980468750000000e-01
3.400000000000000000e+01,4.882812500000000000e-01
3.500000000000000000e+01,2.805175781250000000e-01
3.600000000000000000e+01,2.929687500000000000e-01
3.700000000000000000e+01,6.455078125000000000e-01
3.800000000000000000e+01,1.119995117187500000e-01
3.900000000000000000e+01,4.882812500000000000e-01
4.000000000000000000e+01,1.850585937500000000e-01
4.100000000000000000e+01,3.161621093750000000e-02
4.200000000000000000e+01,2.362060546875000000e-01
4.300000000000000000e+01,2.810058593750000000e-01
4.400000000000000000e+01,2.739257812500000000e-01
4.500000000000000000e+01,7.214355468750000000e-02
4.600000000000000000e+01,7.824707031250000000e-02
4.700000000000000000e+01,5.810546875000000000e-01
4.800000000000000000e+01,3.044128417968750000e-02
4.900000000000000000e+01,2.365722656250000000e-01
5.000000000000000000e+01,9.667968750000000000e-02
5.100000000000000000e+01,6.962890625000000000e-01
5.200000000000000000e+01,8.337402343750000000e-02
5.300000000000000000e+01,4.104003906250000000e-01
5.400000000000000000e+01,4.382324218750000000e-01
5.500000000000000000e+01,1.933593750000000000e-01
5.600000000000000000e+01,8.144531250000000000e-01
5.700000000000000000e+01,3.688964843750000000e-01
5.800000000000000000e+01,1.174316406250000000e-01
5.900000000000000000e+01,1.148071289062500000e-01
6.000000000000000000e+01,2.011718750000000000e-01
6.100000000000000000e+01,5.029296875000000000e-02
6.200000000000000000e+01,2.137451171875000000e-01
6.300000000000000000e+01,3.793945312500000000e-01
6.400000000000000000e+01,2.968750000000000000e-01
6.500000000000000000e+01,2.954101562500000000e-01
6.600000000000000000e+01,3.979492187500000000e-02
6.700000000000000000e+01,2.011718750000000000e-01
