token_index,activation_value
0.000000000000000000e+00,4.671875000000000000e+00
1.000000000000000000e+00,3.071289062500000000e-01
2.000000000000000000e+00,1.630859375000000000e+00
3.000000000000000000e+00,1.734375000000000000e+00
4.000000000000000000e+00,4.575195312500000000e-01
5.000000000000000000e+00,6.562500000000000000e-01
6.000000000000000000e+00,1.870117187500000000e+00
7.000000000000000000e+00,7.104492187500000000e-01
8.000000000000000000e+00,1.599609375000000000e+00
9.000000000000000000e+00,1.006835937500000000e+00
1.000000000000000000e+01,2.187500000000000000e+00
1.100000000000000000e+01,4.575195312500000000e-01
1.200000000000000000e+01,4.241943359375000000e-03
1.300000000000000000e+01,1.151367187500000000e+00
1.400000000000000000e+01,7.011718750000000000e-01
1.500000000000000000e+01,8.203125000000000000e-01
1.600000000000000000e+01,1.458007812500000000e+00
1.700000000000000000e+01,1.380859375000000000e+00
1.800000000000000000e+01,1.741210937500000000e+00
1.900000000000000000e+01,8.173828125000000000e-01
2.000000000000000000e+01,4.499511718750000000e-01
2.100000000000000000e+01,1.124023437500000000e+00
2.200000000000000000e+01,1.798828125000000000e+00
2.300000000000000000e+01,2.033203125000000000e+00
2.400000000000000000e+01,1.132812500000000000e+00
2.500000000000000000e+01,1.157226562500000000e+00
2.600000000000000000e+01,6.806640625000000000e-01
2.700000000000000000e+01,1.676757812500000000e+00
2.800000000000000000e+01,1.458007812500000000e+00
2.900000000000000000e+01,1.218750000000000000e+00
3.000000000000000000e+01,3.840332031250000000e-01
3.100000000000000000e+01,1.587890625000000000e+00
3.200000000000000000e+01,1.635742187500000000e+00
3.300000000000000000e+01,6.601562500000000000e-01
3.400000000000000000e+01,7.246093750000000000e-01
3.500000000000000000e+01,4.241943359375000000e-03
3.600000000000000000e+01,1.934570312500000000e+00
3.700000000000000000e+01,1.964843750000000000e+00
3.800000000000000000e+01,1.866210937500000000e+00
3.900000000000000000e+01,7.246093750000000000e-01
4.000000000000000000e+01,1.587890625000000000e+00
4.100000000000000000e+01,1.201171875000000000e+00
4.200000000000000000e+01,9.580078125000000000e-01
4.300000000000000000e+01,1.734375000000000000e+00
4.400000000000000000e+01,8.203125000000000000e-01
4.500000000000000000e+01,1.495117187500000000e+00
4.600000000000000000e+01,1.271484375000000000e+00
4.700000000000000000e+01,1.747070312500000000e+00
4.800000000000000000e+01,5.898437500000000000e-01
4.900000000000000000e+01,5.478515625000000000e-01
5.000000000000000000e+01,1.039062500000000000e+00
5.100000000000000000e+01,1.115234375000000000e+00
5.200000000000000000e+01,8.256835937500000000e-01
5.300000000000000000e+01,1.059570312500000000e+00
5.400000000000000000e+01,1.034179687500000000e+00
5.500000000000000000e+01,7.597656250000000000e-01
5.600000000000000000e+01,1.803710937500000000e+00
5.700000000000000000e+01,2.281250000000000000e+00
5.800000000000000000e+01,4.575195312500000000e-01
5.900000000000000000e+01,1.567382812500000000e+00
6.000000000000000000e+01,4.265136718750000000e-01
6.100000000000000000e+01,1.015625000000000000e-01
6.200000000000000000e+01,1.448242187500000000e+00
6.300000000000000000e+01,8.408203125000000000e-01
6.400000000000000000e+01,1.119384765625000000e-01
6.500000000000000000e+01,1.689453125000000000e+00
6.600000000000000000e+01,1.422119140625000000e-01
6.700000000000000000e+01,4.265136718750000000e-01
6.800000000000000000e+01,1.015625000000000000e-01
6.900000000000000000e+01,1.682617187500000000e+00
7.000000000000000000e+01,1.189453125000000000e+00
7.100000000000000000e+01,7.836914062500000000e-01
7.200000000000000000e+01,1.898437500000000000e+00
7.300000000000000000e+01,1.856445312500000000e+00
7.400000000000000000e+01,5.898437500000000000e-01
7.500000000000000000e+01,5.142211914062500000e-02
7.600000000000000000e+01,1.015625000000000000e-01
7.700000000000000000e+01,1.906250000000000000e+00
7.800000000000000000e+01,7.558593750000000000e-01
7.900000000000000000e+01,1.572265625000000000e+00
8.000000000000000000e+01,1.087890625000000000e+00
8.100000000000000000e+01,5.048828125000000000e-01
8.200000000000000000e+01,1.271484375000000000e+00
8.300000000000000000e+01,8.295898437500000000e-01
8.400000000000000000e+01,1.750000000000000000e+00
8.500000000000000000e+01,1.587890625000000000e+00
8.600000000000000000e+01,1.926757812500000000e+00
8.700000000000000000e+01,4.167480468750000000e-01
8.800000000000000000e+01,2.207031250000000000e+00
8.900000000000000000e+01,4.575195312500000000e-01
9.000000000000000000e+01,1.015625000000000000e-01
9.100000000000000000e+01,1.700195312500000000e+00
9.200000000000000000e+01,5.478515625000000000e-01
9.300000000000000000e+01,5.385742187500000000e-01
9.400000000000000000e+01,8.046875000000000000e-01
9.500000000000000000e+01,1.384765625000000000e+00
9.600000000000000000e+01,1.095703125000000000e+00
9.700000000000000000e+01,4.226684570312500000e-02
9.800000000000000000e+01,1.114257812500000000e+00
9.900000000000000000e+01,2.281250000000000000e+00
1.000000000000000000e+02,1.119384765625000000e-01
1.010000000000000000e+02,1.015625000000000000e-01
1.020000000000000000e+02,1.840820312500000000e+00
1.030000000000000000e+02,7.836914062500000000e-01
1.040000000000000000e+02,1.537109375000000000e+00
1.050000000000000000e+02,5.478515625000000000e-01
1.060000000000000000e+02,1.750000000000000000e+00
1.070000000000000000e+02,1.645507812500000000e+00
1.080000000000000000e+02,1.960937500000000000e+00
1.090000000000000000e+02,1.422119140625000000e-01
1.100000000000000000e+02,3.415527343750000000e-01
1.110000000000000000e+02,1.427734375000000000e+00
1.120000000000000000e+02,3.759765625000000000e-01
1.130000000000000000e+02,9.150390625000000000e-01
1.140000000000000000e+02,4.250488281250000000e-01
1.150000000000000000e+02,1.488281250000000000e+00
1.160000000000000000e+02,7.836914062500000000e-01
1.170000000000000000e+02,2.123046875000000000e+00
1.180000000000000000e+02,1.242675781250000000e-01
1.190000000000000000e+02,7.558593750000000000e-01
1.200000000000000000e+02,1.347656250000000000e+00
