token_index,activation_value
0.000000000000000000e+00,2.366638183593750000e-02
1.000000000000000000e+00,2.336425781250000000e-01
2.000000000000000000e+00,3.835449218750000000e-01
3.000000000000000000e+00,1.416015625000000000e-01
4.000000000000000000e+00,2.600097656250000000e-01
5.000000000000000000e+00,1.464843750000000000e-01
6.000000000000000000e+00,1.542968750000000000e-01
7.000000000000000000e+00,3.555297851562500000e-02
8.000000000000000000e+00,1.328125000000000000e-01
9.000000000000000000e+00,2.154541015625000000e-01
1.000000000000000000e+01,2.144775390625000000e-01
1.100000000000000000e+01,2.600097656250000000e-01
1.200000000000000000e+01,1.079101562500000000e-01
1.300000000000000000e+01,2.775878906250000000e-01
1.400000000000000000e+01,2.612304687500000000e-01
1.500000000000000000e+01,4.111328125000000000e-01
1.600000000000000000e+01,2.819824218750000000e-01
1.700000000000000000e+01,3.161621093750000000e-01
1.800000000000000000e+01,1.185913085937500000e-01
1.900000000000000000e+01,2.474365234375000000e-01
2.000000000000000000e+01,3.073730468750000000e-01
2.100000000000000000e+01,2.927246093750000000e-01
2.200000000000000000e+01,6.147460937500000000e-01
2.300000000000000000e+01,3.010253906250000000e-01
2.400000000000000000e+01,2.937011718750000000e-01
2.500000000000000000e+01,6.629943847656250000e-03
2.600000000000000000e+01,3.129882812500000000e-01
2.700000000000000000e+01,3.464355468750000000e-01
2.800000000000000000e+01,5.625000000000000000e-01
2.900000000000000000e+01,3.806152343750000000e-01
3.000000000000000000e+01,6.640625000000000000e-02
3.100000000000000000e+01,7.476806640625000000e-02
3.200000000000000000e+01,9.455680847167968750e-04
3.300000000000000000e+01,2.658691406250000000e-01
3.400000000000000000e+01,6.076049804687500000e-02
3.500000000000000000e+01,1.079101562500000000e-01
3.600000000000000000e+01,7.489013671875000000e-02
3.700000000000000000e+01,3.812789916992187500e-03
3.800000000000000000e+01,3.503417968750000000e-01
3.900000000000000000e+01,6.076049804687500000e-02
4.000000000000000000e+01,7.476806640625000000e-02
4.100000000000000000e+01,4.470825195312500000e-03
4.200000000000000000e+01,1.678466796875000000e-01
4.300000000000000000e+01,1.416015625000000000e-01
4.400000000000000000e+01,4.111328125000000000e-01
4.500000000000000000e+01,1.741943359375000000e-01
4.600000000000000000e+01,2.644042968750000000e-01
4.700000000000000000e+01,2.059326171875000000e-01
4.800000000000000000e+01,5.963134765625000000e-02
4.900000000000000000e+01,1.544189453125000000e-01
5.000000000000000000e+01,2.341308593750000000e-01
5.100000000000000000e+01,1.761474609375000000e-01
5.200000000000000000e+01,3.486328125000000000e-01
5.300000000000000000e+01,3.427734375000000000e-01
5.400000000000000000e+01,1.240539550781250000e-02
5.500000000000000000e+01,3.466796875000000000e-01
5.600000000000000000e+01,4.489135742187500000e-02
5.700000000000000000e+01,8.135986328125000000e-02
5.800000000000000000e+01,2.600097656250000000e-01
5.900000000000000000e+01,2.912597656250000000e-01
6.000000000000000000e+01,1.437988281250000000e-01
6.100000000000000000e+01,1.840820312500000000e-01
6.200000000000000000e+01,3.668212890625000000e-02
6.300000000000000000e+01,3.388671875000000000e-01
6.400000000000000000e+01,1.033935546875000000e-01
6.500000000000000000e+01,1.210937500000000000e-01
6.600000000000000000e+01,1.370849609375000000e-01
6.700000000000000000e+01,1.437988281250000000e-01
