token_index,activation_value
0.000000000000000000e+00,1.153320312500000000e+00
1.000000000000000000e+00,1.643066406250000000e-01
2.000000000000000000e+00,1.275634765625000000e-01
3.000000000000000000e+00,3.547363281250000000e-01
4.000000000000000000e+00,4.548339843750000000e-01
5.000000000000000000e+00,3.732910156250000000e-01
6.000000000000000000e+00,8.720703125000000000e-01
7.000000000000000000e+00,2.829589843750000000e-01
8.000000000000000000e+00,2.138671875000000000e-01
9.000000000000000000e+00,7.836914062500000000e-01
1.000000000000000000e+01,4.184570312500000000e-01
1.100000000000000000e+01,4.548339843750000000e-01
1.200000000000000000e+01,3.866577148437500000e-02
1.300000000000000000e+01,8.583984375000000000e-01
1.400000000000000000e+01,2.035140991210937500e-03
1.500000000000000000e+01,7.182617187500000000e-01
1.600000000000000000e+01,3.222656250000000000e-01
1.700000000000000000e+01,3.691406250000000000e-01
1.800000000000000000e+01,7.280273437500000000e-01
1.900000000000000000e+01,4.291992187500000000e-01
2.000000000000000000e+01,1.580810546875000000e-01
2.100000000000000000e+01,1.835937500000000000e-01
2.200000000000000000e+01,6.660156250000000000e-01
2.300000000000000000e+01,1.517333984375000000e-01
2.400000000000000000e+01,6.464843750000000000e-01
2.500000000000000000e+01,3.937988281250000000e-01
2.600000000000000000e+01,7.922363281250000000e-02
2.700000000000000000e+01,5.205078125000000000e-01
2.800000000000000000e+01,7.856445312500000000e-01
2.900000000000000000e+01,3.049316406250000000e-01
3.000000000000000000e+01,1.108398437500000000e-01
3.100000000000000000e+01,4.560546875000000000e-01
3.200000000000000000e+01,5.957031250000000000e-01
3.300000000000000000e+01,1.050415039062500000e-01
3.400000000000000000e+01,6.557617187500000000e-01
3.500000000000000000e+01,3.866577148437500000e-02
3.600000000000000000e+01,1.119140625000000000e+00
3.700000000000000000e+01,8.774414062500000000e-01
3.800000000000000000e+01,5.434570312500000000e-01
3.900000000000000000e+01,6.557617187500000000e-01
4.000000000000000000e+01,4.560546875000000000e-01
4.100000000000000000e+01,2.773437500000000000e-01
4.200000000000000000e+01,5.576171875000000000e-01
4.300000000000000000e+01,3.547363281250000000e-01
4.400000000000000000e+01,7.182617187500000000e-01
4.500000000000000000e+01,1.327148437500000000e+00
4.600000000000000000e+01,1.183593750000000000e+00
4.700000000000000000e+01,3.959960937500000000e-01
4.800000000000000000e+01,6.109619140625000000e-02
4.900000000000000000e+01,2.496337890625000000e-01
5.000000000000000000e+01,8.247070312500000000e-01
5.100000000000000000e+01,6.713867187500000000e-01
5.200000000000000000e+01,8.129882812500000000e-01
5.300000000000000000e+01,3.481445312500000000e-01
5.400000000000000000e+01,6.513671875000000000e-01
5.500000000000000000e+01,3.984375000000000000e-01
5.600000000000000000e+01,3.513183593750000000e-01
5.700000000000000000e+01,7.260742187500000000e-01
5.800000000000000000e+01,4.548339843750000000e-01
5.900000000000000000e+01,2.465820312500000000e-01
6.000000000000000000e+01,2.346191406250000000e-01
6.100000000000000000e+01,2.272949218750000000e-01
6.200000000000000000e+01,1.011718750000000000e+00
6.300000000000000000e+01,1.588134765625000000e-01
6.400000000000000000e+01,8.159179687500000000e-01
6.500000000000000000e+01,9.511718750000000000e-01
