token_index,activation_value
0.000000000000000000e+00,3.852539062500000000e-01
1.000000000000000000e+00,3.475952148437500000e-02
2.000000000000000000e+00,2.265625000000000000e-01
3.000000000000000000e+00,4.406738281250000000e-01
4.000000000000000000e+00,4.043579101562500000e-02
5.000000000000000000e+00,2.687988281250000000e-01
6.000000000000000000e+00,2.724609375000000000e-01
7.000000000000000000e+00,6.445312500000000000e-02
8.000000000000000000e+00,1.065063476562500000e-01
9.000000000000000000e+00,3.164062500000000000e-01
1.000000000000000000e+01,1.097412109375000000e-01
1.100000000000000000e+01,4.043579101562500000e-02
1.200000000000000000e+01,1.036987304687500000e-01
1.300000000000000000e+01,1.842041015625000000e-01
1.400000000000000000e+01,2.313232421875000000e-01
1.500000000000000000e+01,1.687011718750000000e-01
1.600000000000000000e+01,2.746582031250000000e-03
1.700000000000000000e+01,3.530883789062500000e-02
1.800000000000000000e+01,3.488769531250000000e-01
1.900000000000000000e+01,9.741210937500000000e-02
2.000000000000000000e+01,3.613281250000000000e-01
2.100000000000000000e+01,3.906250000000000000e-01
2.200000000000000000e+01,5.903320312500000000e-01
2.300000000000000000e+01,4.936523437500000000e-01
2.400000000000000000e+01,1.298828125000000000e-01
2.500000000000000000e+01,7.080078125000000000e-01
2.600000000000000000e+01,2.631835937500000000e-01
2.700000000000000000e+01,6.396484375000000000e-01
2.800000000000000000e+01,2.215576171875000000e-01
2.900000000000000000e+01,6.069335937500000000e-01
3.000000000000000000e+01,1.317138671875000000e-01
3.100000000000000000e+01,2.131347656250000000e-01
3.200000000000000000e+01,3.842773437500000000e-01
3.300000000000000000e+01,1.798095703125000000e-01
3.400000000000000000e+01,4.623413085937500000e-02
3.500000000000000000e+01,1.036987304687500000e-01
3.600000000000000000e+01,2.041015625000000000e-01
3.700000000000000000e+01,1.601562500000000000e-01
3.800000000000000000e+01,2.592773437500000000e-01
3.900000000000000000e+01,4.623413085937500000e-02
4.000000000000000000e+01,2.131347656250000000e-01
4.100000000000000000e+01,1.776123046875000000e-01
4.200000000000000000e+01,1.987304687500000000e-01
4.300000000000000000e+01,4.406738281250000000e-01
4.400000000000000000e+01,1.687011718750000000e-01
4.500000000000000000e+01,7.672119140625000000e-02
4.600000000000000000e+01,1.958007812500000000e-01
4.700000000000000000e+01,7.583007812500000000e-01
4.800000000000000000e+01,7.116699218750000000e-02
4.900000000000000000e+01,2.565002441406250000e-02
5.000000000000000000e+01,1.333007812500000000e-01
5.100000000000000000e+01,3.410644531250000000e-01
5.200000000000000000e+01,1.383056640625000000e-01
5.300000000000000000e+01,3.908691406250000000e-01
5.400000000000000000e+01,6.494140625000000000e-02
5.500000000000000000e+01,5.990600585937500000e-02
5.600000000000000000e+01,5.024414062500000000e-01
5.700000000000000000e+01,3.574218750000000000e-01
5.800000000000000000e+01,4.043579101562500000e-02
5.900000000000000000e+01,3.158569335937500000e-02
6.000000000000000000e+01,3.720092773437500000e-02
6.100000000000000000e+01,7.617187500000000000e-02
6.200000000000000000e+01,3.768920898437500000e-02
6.300000000000000000e+01,1.560058593750000000e-01
6.400000000000000000e+01,9.936523437500000000e-02
6.500000000000000000e+01,3.420410156250000000e-01
6.600000000000000000e+01,1.094970703125000000e-01
6.700000000000000000e+01,3.720092773437500000e-02
6.800000000000000000e+01,7.617187500000000000e-02
6.900000000000000000e+01,5.044555664062500000e-02
7.000000000000000000e+01,1.372070312500000000e-01
7.100000000000000000e+01,2.088623046875000000e-01
7.200000000000000000e+01,1.444091796875000000e-01
