token_index,activation_value
0.000000000000000000e+00,1.755371093750000000e-01
1.000000000000000000e+00,2.521972656250000000e-01
2.000000000000000000e+00,4.870605468750000000e-01
3.000000000000000000e+00,1.522216796875000000e-01
4.000000000000000000e+00,2.723693847656250000e-02
5.000000000000000000e+00,3.376464843750000000e-01
6.000000000000000000e+00,5.454101562500000000e-01
7.000000000000000000e+00,2.034912109375000000e-01
8.000000000000000000e+00,3.803710937500000000e-01
9.000000000000000000e+00,2.968750000000000000e-01
1.000000000000000000e+01,3.542480468750000000e-01
1.100000000000000000e+01,2.723693847656250000e-02
1.200000000000000000e+01,7.873535156250000000e-02
1.300000000000000000e+01,1.195678710937500000e-01
1.400000000000000000e+01,1.699218750000000000e-01
1.500000000000000000e+01,1.818847656250000000e-01
1.600000000000000000e+01,2.819824218750000000e-01
1.700000000000000000e+01,1.562500000000000000e-02
1.800000000000000000e+01,6.021118164062500000e-02
1.900000000000000000e+01,1.401367187500000000e-01
2.000000000000000000e+01,3.735351562500000000e-01
2.100000000000000000e+01,1.087951660156250000e-02
2.200000000000000000e+01,2.858886718750000000e-01
2.300000000000000000e+01,5.810546875000000000e-01
2.400000000000000000e+01,1.368713378906250000e-02
2.500000000000000000e+01,3.312988281250000000e-01
2.600000000000000000e+01,2.583007812500000000e-01
2.700000000000000000e+01,2.454833984375000000e-01
2.800000000000000000e+01,2.143554687500000000e-01
2.900000000000000000e+01,1.264648437500000000e-01
3.000000000000000000e+01,2.705078125000000000e-01
3.100000000000000000e+01,5.175781250000000000e-01
3.200000000000000000e+01,4.067382812500000000e-01
3.300000000000000000e+01,1.506347656250000000e-01
3.400000000000000000e+01,1.851806640625000000e-01
3.500000000000000000e+01,7.873535156250000000e-02
3.600000000000000000e+01,3.024902343750000000e-01
3.700000000000000000e+01,3.127441406250000000e-01
3.800000000000000000e+01,4.760742187500000000e-01
3.900000000000000000e+01,1.851806640625000000e-01
4.000000000000000000e+01,5.175781250000000000e-01
4.100000000000000000e+01,1.506347656250000000e-01
4.200000000000000000e+01,2.250976562500000000e-01
4.300000000000000000e+01,1.522216796875000000e-01
4.400000000000000000e+01,1.818847656250000000e-01
4.500000000000000000e+01,4.505157470703125000e-03
4.600000000000000000e+01,3.583984375000000000e-01
4.700000000000000000e+01,2.585449218750000000e-01
4.800000000000000000e+01,1.696777343750000000e-01
4.900000000000000000e+01,5.200195312500000000e-01
5.000000000000000000e+01,3.215332031250000000e-01
5.100000000000000000e+01,4.465332031250000000e-01
5.200000000000000000e+01,1.257324218750000000e-01
5.300000000000000000e+01,2.489013671875000000e-01
5.400000000000000000e+01,1.182617187500000000e+00
5.500000000000000000e+01,5.434570312500000000e-01
5.600000000000000000e+01,7.099609375000000000e-01
5.700000000000000000e+01,6.430664062500000000e-01
5.800000000000000000e+01,2.723693847656250000e-02
5.900000000000000000e+01,1.658935546875000000e-01
6.000000000000000000e+01,7.758789062500000000e-01
6.100000000000000000e+01,6.284179687500000000e-01
6.200000000000000000e+01,1.038818359375000000e-01
6.300000000000000000e+01,6.214141845703125000e-03
6.400000000000000000e+01,1.126098632812500000e-01
6.500000000000000000e+01,6.083984375000000000e-01
6.600000000000000000e+01,3.579101562500000000e-01
6.700000000000000000e+01,7.758789062500000000e-01
6.800000000000000000e+01,6.284179687500000000e-01
6.900000000000000000e+01,1.328125000000000000e-01
7.000000000000000000e+01,2.476806640625000000e-01
7.100000000000000000e+01,1.231689453125000000e-01
7.200000000000000000e+01,3.303222656250000000e-01
7.300000000000000000e+01,3.950195312500000000e-01
7.400000000000000000e+01,1.696777343750000000e-01
7.500000000000000000e+01,3.488769531250000000e-01
7.600000000000000000e+01,6.284179687500000000e-01
7.700000000000000000e+01,1.336669921875000000e-01
7.800000000000000000e+01,3.986816406250000000e-01
7.900000000000000000e+01,3.784179687500000000e-01
8.000000000000000000e+01,4.171752929687500000e-02
8.100000000000000000e+01,1.362304687500000000e-01
8.200000000000000000e+01,3.583984375000000000e-01
8.300000000000000000e+01,4.265136718750000000e-01
8.400000000000000000e+01,3.593750000000000000e-01
8.500000000000000000e+01,5.175781250000000000e-01
8.600000000000000000e+01,1.368408203125000000e-01
8.700000000000000000e+01,1.182250976562500000e-01
8.800000000000000000e+01,5.942382812500000000e-01
8.900000000000000000e+01,2.723693847656250000e-02
9.000000000000000000e+01,6.284179687500000000e-01
9.100000000000000000e+01,2.536621093750000000e-01
9.200000000000000000e+01,5.200195312500000000e-01
9.300000000000000000e+01,2.471923828125000000e-01
9.400000000000000000e+01,4.997253417968750000e-04
9.500000000000000000e+01,1.090698242187500000e-01
9.600000000000000000e+01,2.192382812500000000e-01
9.700000000000000000e+01,9.545898437500000000e-02
9.800000000000000000e+01,1.610107421875000000e-01
9.900000000000000000e+01,6.430664062500000000e-01
1.000000000000000000e+02,1.126098632812500000e-01
1.010000000000000000e+02,6.284179687500000000e-01
1.020000000000000000e+02,3.588867187500000000e-01
1.030000000000000000e+02,1.231689453125000000e-01
1.040000000000000000e+02,2.009277343750000000e-01
1.050000000000000000e+02,5.200195312500000000e-01
1.060000000000000000e+02,2.703857421875000000e-02
1.070000000000000000e+02,4.355468750000000000e-01
1.080000000000000000e+02,5.502929687500000000e-01
1.090000000000000000e+02,3.579101562500000000e-01
1.100000000000000000e+02,5.332031250000000000e-01
1.110000000000000000e+02,6.469726562500000000e-02
1.120000000000000000e+02,4.580078125000000000e-01
1.130000000000000000e+02,1.324462890625000000e-01
1.140000000000000000e+02,3.020019531250000000e-01
1.150000000000000000e+02,3.283691406250000000e-01
1.160000000000000000e+02,1.231689453125000000e-01
1.170000000000000000e+02,5.444335937500000000e-01
1.180000000000000000e+02,2.924804687500000000e-01
1.190000000000000000e+02,3.986816406250000000e-01
1.200000000000000000e+02,1.613769531250000000e-01
