token_index,activation_value
0.000000000000000000e+00,1.579101562500000000e+00
1.000000000000000000e+00,1.453125000000000000e+00
2.000000000000000000e+00,4.541015625000000000e-01
3.000000000000000000e+00,3.725585937500000000e-01
4.000000000000000000e+00,1.164062500000000000e+00
5.000000000000000000e+00,9.331054687500000000e-01
6.000000000000000000e+00,5.981445312500000000e-01
7.000000000000000000e+00,1.705078125000000000e+00
8.000000000000000000e+00,8.549804687500000000e-01
9.000000000000000000e+00,1.039062500000000000e+00
1.000000000000000000e+01,4.118652343750000000e-01
1.100000000000000000e+01,1.164062500000000000e+00
1.200000000000000000e+01,8.520507812500000000e-01
1.300000000000000000e+01,1.276367187500000000e+00
1.400000000000000000e+01,1.640625000000000000e+00
1.500000000000000000e+01,1.303710937500000000e+00
1.600000000000000000e+01,7.587890625000000000e-01
1.700000000000000000e+01,1.076171875000000000e+00
1.800000000000000000e+01,1.073242187500000000e+00
1.900000000000000000e+01,1.522460937500000000e+00
2.000000000000000000e+01,2.535156250000000000e+00
2.100000000000000000e+01,1.604492187500000000e+00
2.200000000000000000e+01,4.279785156250000000e-01
2.300000000000000000e+01,7.011718750000000000e-01
2.400000000000000000e+01,1.540039062500000000e+00
2.500000000000000000e+01,4.670410156250000000e-01
2.600000000000000000e+01,1.411132812500000000e+00
2.700000000000000000e+01,5.952148437500000000e-01
2.800000000000000000e+01,1.047851562500000000e+00
2.900000000000000000e+01,9.868164062500000000e-01
3.000000000000000000e+01,2.230468750000000000e+00
3.100000000000000000e+01,8.818359375000000000e-01
3.200000000000000000e+01,6.176757812500000000e-01
3.300000000000000000e+01,1.434570312500000000e+00
3.400000000000000000e+01,1.356445312500000000e+00
3.500000000000000000e+01,8.520507812500000000e-01
3.600000000000000000e+01,8.583984375000000000e-01
3.700000000000000000e+01,1.525878906250000000e-01
3.800000000000000000e+01,5.576171875000000000e-01
3.900000000000000000e+01,1.356445312500000000e+00
4.000000000000000000e+01,8.818359375000000000e-01
4.100000000000000000e+01,1.462890625000000000e+00
4.200000000000000000e+01,1.165039062500000000e+00
4.300000000000000000e+01,3.725585937500000000e-01
4.400000000000000000e+01,1.303710937500000000e+00
4.500000000000000000e+01,6.997070312500000000e-01
4.600000000000000000e+01,1.325195312500000000e+00
4.700000000000000000e+01,5.283203125000000000e-01
4.800000000000000000e+01,1.902343750000000000e+00
4.900000000000000000e+01,1.189453125000000000e+00
