token_index,activation_value
0.000000000000000000e+00,5.825195312500000000e-01
1.000000000000000000e+00,1.137084960937500000e-01
2.000000000000000000e+00,1.311035156250000000e-01
3.000000000000000000e+00,1.242675781250000000e-01
4.000000000000000000e+00,1.575927734375000000e-01
5.000000000000000000e+00,1.262207031250000000e-01
6.000000000000000000e+00,2.182006835937500000e-02
7.000000000000000000e+00,2.907714843750000000e-01
8.000000000000000000e+00,2.102050781250000000e-01
9.000000000000000000e+00,1.845703125000000000e-01
1.000000000000000000e+01,5.847167968750000000e-02
1.100000000000000000e+01,1.575927734375000000e-01
1.200000000000000000e+01,2.430419921875000000e-01
1.300000000000000000e+01,1.400146484375000000e-01
1.400000000000000000e+01,1.085205078125000000e-01
1.500000000000000000e+01,2.946777343750000000e-01
1.600000000000000000e+01,2.568359375000000000e-01
1.700000000000000000e+01,2.438964843750000000e-01
1.800000000000000000e+01,3.374023437500000000e-01
1.900000000000000000e+01,1.970214843750000000e-01
2.000000000000000000e+01,2.161865234375000000e-01
2.100000000000000000e+01,9.429931640625000000e-02
2.200000000000000000e+01,2.624511718750000000e-01
2.300000000000000000e+01,4.379272460937500000e-03
2.400000000000000000e+01,1.475830078125000000e-01
2.500000000000000000e+01,1.810302734375000000e-01
2.600000000000000000e+01,2.357177734375000000e-01
2.700000000000000000e+01,4.953002929687500000e-02
2.800000000000000000e+01,6.640625000000000000e-02
2.900000000000000000e+01,4.876708984375000000e-02
3.000000000000000000e+01,1.802978515625000000e-01
3.100000000000000000e+01,1.784667968750000000e-01
3.200000000000000000e+01,5.383300781250000000e-02
3.300000000000000000e+01,3.961181640625000000e-02
3.400000000000000000e+01,3.325195312500000000e-01
3.500000000000000000e+01,2.430419921875000000e-01
3.600000000000000000e+01,6.451416015625000000e-02
3.700000000000000000e+01,8.306884765625000000e-02
3.800000000000000000e+01,2.084960937500000000e-01
3.900000000000000000e+01,3.325195312500000000e-01
4.000000000000000000e+01,1.784667968750000000e-01
4.100000000000000000e+01,1.052856445312500000e-01
4.200000000000000000e+01,3.041992187500000000e-01
4.300000000000000000e+01,1.242675781250000000e-01
4.400000000000000000e+01,2.946777343750000000e-01
4.500000000000000000e+01,1.974487304687500000e-02
4.600000000000000000e+01,1.262207031250000000e-01
4.700000000000000000e+01,2.022705078125000000e-01
4.800000000000000000e+01,2.458496093750000000e-01
4.900000000000000000e+01,8.886718750000000000e-02
5.000000000000000000e+01,1.178588867187500000e-01
5.100000000000000000e+01,1.768798828125000000e-01
5.200000000000000000e+01,1.922607421875000000e-01
5.300000000000000000e+01,9.582519531250000000e-02
5.400000000000000000e+01,1.411132812500000000e-01
5.500000000000000000e+01,3.442382812500000000e-01
5.600000000000000000e+01,8.038330078125000000e-02
5.700000000000000000e+01,2.194824218750000000e-01
5.800000000000000000e+01,1.575927734375000000e-01
5.900000000000000000e+01,6.228637695312500000e-02
6.000000000000000000e+01,9.887695312500000000e-02
6.100000000000000000e+01,2.324218750000000000e-01
6.200000000000000000e+01,6.939697265625000000e-02
6.300000000000000000e+01,2.152099609375000000e-01
6.400000000000000000e+01,1.381835937500000000e-01
6.500000000000000000e+01,8.941650390625000000e-02
6.600000000000000000e+01,2.258300781250000000e-01
6.700000000000000000e+01,9.887695312500000000e-02
6.800000000000000000e+01,2.324218750000000000e-01
6.900000000000000000e+01,1.546478271484375000e-02
7.000000000000000000e+01,1.475830078125000000e-01
7.100000000000000000e+01,1.812744140625000000e-01
7.200000000000000000e+01,2.614746093750000000e-01
7.300000000000000000e+01,9.753417968750000000e-02
