token_index,activation_value
0.000000000000000000e+00,1.294921875000000000e+00
1.000000000000000000e+00,4.340820312500000000e-01
2.000000000000000000e+00,5.107421875000000000e-01
3.000000000000000000e+00,9.560546875000000000e-01
4.000000000000000000e+00,1.813964843750000000e-01
5.000000000000000000e+00,4.018554687500000000e-01
6.000000000000000000e+00,3.427734375000000000e-01
7.000000000000000000e+00,8.037109375000000000e-01
8.000000000000000000e+00,6.503906250000000000e-01
9.000000000000000000e+00,6.567382812500000000e-01
1.000000000000000000e+01,5.258789062500000000e-01
1.100000000000000000e+01,1.813964843750000000e-01
1.200000000000000000e+01,1.790771484375000000e-01
1.300000000000000000e+01,7.680664062500000000e-01
1.400000000000000000e+01,2.020263671875000000e-01
1.500000000000000000e+01,5.297851562500000000e-01
1.600000000000000000e+01,3.559570312500000000e-01
1.700000000000000000e+01,5.063476562500000000e-01
1.800000000000000000e+01,1.270507812500000000e+00
1.900000000000000000e+01,3.134765625000000000e-01
2.000000000000000000e+01,7.568359375000000000e-01
2.100000000000000000e+01,1.853027343750000000e-01
2.200000000000000000e+01,5.556640625000000000e-01
2.300000000000000000e+01,3.078613281250000000e-01
2.400000000000000000e+01,4.887695312500000000e-01
2.500000000000000000e+01,6.572265625000000000e-01
2.600000000000000000e+01,3.867187500000000000e-01
2.700000000000000000e+01,8.837890625000000000e-01
2.800000000000000000e+01,9.794921875000000000e-01
2.900000000000000000e+01,9.213867187500000000e-01
3.000000000000000000e+01,8.559570312500000000e-01
3.100000000000000000e+01,1.554687500000000000e+00
3.200000000000000000e+01,6.967773437500000000e-01
3.300000000000000000e+01,1.961669921875000000e-01
3.400000000000000000e+01,1.323242187500000000e+00
3.500000000000000000e+01,1.790771484375000000e-01
3.600000000000000000e+01,7.783203125000000000e-01
3.700000000000000000e+01,9.965820312500000000e-01
3.800000000000000000e+01,7.167968750000000000e-01
3.900000000000000000e+01,1.323242187500000000e+00
4.000000000000000000e+01,1.554687500000000000e+00
4.100000000000000000e+01,7.397460937500000000e-02
4.200000000000000000e+01,6.806640625000000000e-01
4.300000000000000000e+01,9.560546875000000000e-01
4.400000000000000000e+01,5.297851562500000000e-01
4.500000000000000000e+01,6.728515625000000000e-01
4.600000000000000000e+01,5.346679687500000000e-01
4.700000000000000000e+01,6.147460937500000000e-01
4.800000000000000000e+01,8.115234375000000000e-01
4.900000000000000000e+01,2.697753906250000000e-01
5.000000000000000000e+01,5.766601562500000000e-01
5.100000000000000000e+01,5.117187500000000000e-01
5.200000000000000000e+01,3.815917968750000000e-01
5.300000000000000000e+01,3.278808593750000000e-01
5.400000000000000000e+01,1.110839843750000000e-01
5.500000000000000000e+01,5.478515625000000000e-01
5.600000000000000000e+01,8.886718750000000000e-01
5.700000000000000000e+01,7.153320312500000000e-01
5.800000000000000000e+01,1.813964843750000000e-01
5.900000000000000000e+01,6.240234375000000000e-01
6.000000000000000000e+01,1.469726562500000000e-01
6.100000000000000000e+01,1.604003906250000000e-01
6.200000000000000000e+01,9.267578125000000000e-01
6.300000000000000000e+01,6.512451171875000000e-02
6.400000000000000000e+01,6.787109375000000000e-01
6.500000000000000000e+01,6.074218750000000000e-01
