token_index,activation_value
0.000000000000000000e+00,1.173095703125000000e-01
1.000000000000000000e+00,3.448486328125000000e-02
2.000000000000000000e+00,2.378845214843750000e-02
3.000000000000000000e+00,3.051757812500000000e-01
4.000000000000000000e+00,3.752441406250000000e-01
5.000000000000000000e+00,4.746093750000000000e-01
6.000000000000000000e+00,2.856445312500000000e-01
7.000000000000000000e+00,1.447753906250000000e-01
8.000000000000000000e+00,1.186523437500000000e-01
9.000000000000000000e+00,1.600341796875000000e-01
1.000000000000000000e+01,6.402587890625000000e-02
1.100000000000000000e+01,3.752441406250000000e-01
1.200000000000000000e+01,3.479003906250000000e-01
1.300000000000000000e+01,2.866210937500000000e-01
1.400000000000000000e+01,2.697753906250000000e-01
1.500000000000000000e+01,1.343994140625000000e-01
1.600000000000000000e+01,2.556152343750000000e-01
1.700000000000000000e+01,2.346191406250000000e-01
1.800000000000000000e+01,4.892578125000000000e-01
1.900000000000000000e+01,3.452148437500000000e-01
2.000000000000000000e+01,3.276367187500000000e-01
2.100000000000000000e+01,2.235107421875000000e-01
2.200000000000000000e+01,1.206054687500000000e-01
2.300000000000000000e+01,1.856689453125000000e-01
2.400000000000000000e+01,2.526855468750000000e-01
2.500000000000000000e+01,3.251953125000000000e-01
2.600000000000000000e+01,1.220703125000000000e-01
2.700000000000000000e+01,1.180419921875000000e-01
2.800000000000000000e+01,2.418212890625000000e-01
2.900000000000000000e+01,5.190429687500000000e-01
3.000000000000000000e+01,1.734619140625000000e-01
3.100000000000000000e+01,4.182128906250000000e-01
3.200000000000000000e+01,2.182006835937500000e-02
3.300000000000000000e+01,4.506835937500000000e-01
3.400000000000000000e+01,5.693359375000000000e-01
3.500000000000000000e+01,3.479003906250000000e-01
3.600000000000000000e+01,8.282470703125000000e-02
3.700000000000000000e+01,1.342773437500000000e-01
3.800000000000000000e+01,1.906738281250000000e-01
3.900000000000000000e+01,5.693359375000000000e-01
4.000000000000000000e+01,4.182128906250000000e-01
4.100000000000000000e+01,2.337646484375000000e-01
4.200000000000000000e+01,3.112792968750000000e-01
4.300000000000000000e+01,3.051757812500000000e-01
