token_index,activation_value
0.000000000000000000e+00,1.552734375000000000e+00
1.000000000000000000e+00,5.107421875000000000e-01
2.000000000000000000e+00,1.065429687500000000e+00
3.000000000000000000e+00,5.561523437500000000e-01
4.000000000000000000e+00,3.945312500000000000e-01
5.000000000000000000e+00,7.861328125000000000e-01
6.000000000000000000e+00,9.453125000000000000e-01
7.000000000000000000e+00,2.907714843750000000e-01
8.000000000000000000e+00,1.713867187500000000e-01
9.000000000000000000e+00,9.018554687500000000e-01
1.000000000000000000e+01,7.778320312500000000e-01
1.100000000000000000e+01,3.945312500000000000e-01
1.200000000000000000e+01,5.366210937500000000e-01
1.300000000000000000e+01,9.267578125000000000e-01
1.400000000000000000e+01,1.269531250000000000e-01
1.500000000000000000e+01,6.420898437500000000e-01
1.600000000000000000e+01,1.245117187500000000e-01
1.700000000000000000e+01,4.665527343750000000e-01
1.800000000000000000e+01,4.956054687500000000e-01
1.900000000000000000e+01,5.556640625000000000e-01
2.000000000000000000e+01,3.713378906250000000e-01
2.100000000000000000e+01,1.885986328125000000e-01
2.200000000000000000e+01,6.420898437500000000e-01
2.300000000000000000e+01,8.300781250000000000e-01
2.400000000000000000e+01,8.315429687500000000e-01
2.500000000000000000e+01,3.928222656250000000e-01
2.600000000000000000e+01,1.077270507812500000e-01
2.700000000000000000e+01,6.645507812500000000e-01
2.800000000000000000e+01,5.136718750000000000e-01
2.900000000000000000e+01,1.136718750000000000e+00
3.000000000000000000e+01,3.989257812500000000e-01
3.100000000000000000e+01,3.840332031250000000e-01
3.200000000000000000e+01,2.534179687500000000e-01
3.300000000000000000e+01,2.449951171875000000e-01
3.400000000000000000e+01,1.492919921875000000e-01
3.500000000000000000e+01,5.366210937500000000e-01
3.600000000000000000e+01,6.536865234375000000e-02
3.700000000000000000e+01,4.611816406250000000e-01
3.800000000000000000e+01,8.461914062500000000e-01
3.900000000000000000e+01,1.492919921875000000e-01
4.000000000000000000e+01,3.840332031250000000e-01
4.100000000000000000e+01,4.340820312500000000e-01
4.200000000000000000e+01,1.006835937500000000e+00
4.300000000000000000e+01,5.561523437500000000e-01
4.400000000000000000e+01,6.420898437500000000e-01
4.500000000000000000e+01,3.964843750000000000e-01
4.600000000000000000e+01,1.058593750000000000e+00
4.700000000000000000e+01,8.574218750000000000e-01
4.800000000000000000e+01,3.408203125000000000e-01
4.900000000000000000e+01,3.835449218750000000e-01
5.000000000000000000e+01,7.690429687500000000e-01
5.100000000000000000e+01,7.763671875000000000e-01
5.200000000000000000e+01,9.643554687500000000e-01
5.300000000000000000e+01,8.774414062500000000e-01
5.400000000000000000e+01,8.535156250000000000e-01
5.500000000000000000e+01,7.260742187500000000e-01
5.600000000000000000e+01,9.165039062500000000e-01
5.700000000000000000e+01,4.306640625000000000e-01
5.800000000000000000e+01,3.945312500000000000e-01
5.900000000000000000e+01,4.584960937500000000e-01
6.000000000000000000e+01,2.795410156250000000e-01
6.100000000000000000e+01,4.755859375000000000e-01
6.200000000000000000e+01,1.418945312500000000e+00
6.300000000000000000e+01,4.971313476562500000e-02
6.400000000000000000e+01,8.120117187500000000e-01
6.500000000000000000e+01,7.431640625000000000e-01
6.600000000000000000e+01,4.912109375000000000e-01
6.700000000000000000e+01,2.795410156250000000e-01
6.800000000000000000e+01,4.755859375000000000e-01
6.900000000000000000e+01,1.280273437500000000e+00
7.000000000000000000e+01,6.669921875000000000e-01
7.100000000000000000e+01,3.681640625000000000e-01
7.200000000000000000e+01,6.433105468750000000e-02
7.300000000000000000e+01,1.529296875000000000e+00
7.400000000000000000e+01,3.408203125000000000e-01
7.500000000000000000e+01,3.688964843750000000e-01
7.600000000000000000e+01,4.755859375000000000e-01
7.700000000000000000e+01,3.586425781250000000e-01
7.800000000000000000e+01,6.390380859375000000e-02
7.900000000000000000e+01,9.924316406250000000e-02
8.000000000000000000e+01,3.395996093750000000e-01
8.100000000000000000e+01,3.574218750000000000e-01
8.200000000000000000e+01,1.058593750000000000e+00
8.300000000000000000e+01,6.755828857421875000e-03
8.400000000000000000e+01,6.503906250000000000e-01
8.500000000000000000e+01,3.840332031250000000e-01
8.600000000000000000e+01,2.189941406250000000e-01
8.700000000000000000e+01,5.463867187500000000e-01
8.800000000000000000e+01,3.583984375000000000e-01
8.900000000000000000e+01,3.945312500000000000e-01
9.000000000000000000e+01,4.755859375000000000e-01
9.100000000000000000e+01,5.932617187500000000e-01
9.200000000000000000e+01,3.835449218750000000e-01
9.300000000000000000e+01,1.649475097656250000e-02
9.400000000000000000e+01,3.247070312500000000e-01
9.500000000000000000e+01,5.083007812500000000e-01
9.600000000000000000e+01,6.152343750000000000e-01
9.700000000000000000e+01,5.419921875000000000e-01
9.800000000000000000e+01,4.387207031250000000e-01
9.900000000000000000e+01,4.306640625000000000e-01
1.000000000000000000e+02,8.120117187500000000e-01
1.010000000000000000e+02,4.755859375000000000e-01
1.020000000000000000e+02,9.897460937500000000e-01
1.030000000000000000e+02,3.681640625000000000e-01
1.040000000000000000e+02,8.710937500000000000e-01
1.050000000000000000e+02,3.835449218750000000e-01
1.060000000000000000e+02,6.596679687500000000e-01
1.070000000000000000e+02,5.649414062500000000e-01
1.080000000000000000e+02,1.037109375000000000e+00
1.090000000000000000e+02,4.912109375000000000e-01
1.100000000000000000e+02,6.805419921875000000e-02
1.110000000000000000e+02,1.186523437500000000e+00
1.120000000000000000e+02,6.206054687500000000e-01
1.130000000000000000e+02,6.171875000000000000e-01
1.140000000000000000e+02,3.588867187500000000e-01
1.150000000000000000e+02,1.110351562500000000e+00
1.160000000000000000e+02,3.681640625000000000e-01
1.170000000000000000e+02,1.204101562500000000e+00
1.180000000000000000e+02,1.568603515625000000e-01
1.190000000000000000e+02,6.390380859375000000e-02
1.200000000000000000e+02,1.238281250000000000e+00
