token_index,activation_value
0.000000000000000000e+00,3.383789062500000000e-01
1.000000000000000000e+00,2.166748046875000000e-01
2.000000000000000000e+00,4.301757812500000000e-01
3.000000000000000000e+00,1.231689453125000000e-01
4.000000000000000000e+00,2.497558593750000000e-01
5.000000000000000000e+00,1.292724609375000000e-01
6.000000000000000000e+00,4.685058593750000000e-01
7.000000000000000000e+00,2.344970703125000000e-01
8.000000000000000000e+00,1.810302734375000000e-01
9.000000000000000000e+00,5.107421875000000000e-01
1.000000000000000000e+01,3.937988281250000000e-01
1.100000000000000000e+01,2.497558593750000000e-01
1.200000000000000000e+01,2.009277343750000000e-01
1.300000000000000000e+01,1.578369140625000000e-01
1.400000000000000000e+01,4.301757812500000000e-01
1.500000000000000000e+01,2.429199218750000000e-01
1.600000000000000000e+01,4.519042968750000000e-01
1.700000000000000000e+01,1.680908203125000000e-01
1.800000000000000000e+01,1.365966796875000000e-01
1.900000000000000000e+01,3.061523437500000000e-01
2.000000000000000000e+01,2.445068359375000000e-01
2.100000000000000000e+01,1.412353515625000000e-01
2.200000000000000000e+01,2.531738281250000000e-01
2.300000000000000000e+01,5.454101562500000000e-01
2.400000000000000000e+01,1.215820312500000000e-01
2.500000000000000000e+01,3.291015625000000000e-01
2.600000000000000000e+01,1.134643554687500000e-01
2.700000000000000000e+01,1.757812500000000000e-01
2.800000000000000000e+01,3.266601562500000000e-01
2.900000000000000000e+01,9.588623046875000000e-02
3.000000000000000000e+01,2.180175781250000000e-01
3.100000000000000000e+01,6.406250000000000000e-01
3.200000000000000000e+01,6.811523437500000000e-02
3.300000000000000000e+01,1.457214355468750000e-02
3.400000000000000000e+01,3.219604492187500000e-02
3.500000000000000000e+01,2.009277343750000000e-01
3.600000000000000000e+01,6.245117187500000000e-01
3.700000000000000000e+01,2.373046875000000000e-01
3.800000000000000000e+01,4.672851562500000000e-01
3.900000000000000000e+01,3.219604492187500000e-02
4.000000000000000000e+01,6.406250000000000000e-01
4.100000000000000000e+01,1.705322265625000000e-01
4.200000000000000000e+01,1.811523437500000000e-01
4.300000000000000000e+01,1.231689453125000000e-01
4.400000000000000000e+01,2.429199218750000000e-01
4.500000000000000000e+01,5.209960937500000000e-01
4.600000000000000000e+01,2.119140625000000000e-01
4.700000000000000000e+01,1.778564453125000000e-01
4.800000000000000000e+01,1.694335937500000000e-01
4.900000000000000000e+01,1.745223999023437500e-03
5.000000000000000000e+01,1.212158203125000000e-01
5.100000000000000000e+01,1.332092285156250000e-02
5.200000000000000000e+01,1.704406738281250000e-02
5.300000000000000000e+01,1.600341796875000000e-01
5.400000000000000000e+01,2.760314941406250000e-02
5.500000000000000000e+01,7.835388183593750000e-03
5.600000000000000000e+01,2.159423828125000000e-01
5.700000000000000000e+01,6.323242187500000000e-01
5.800000000000000000e+01,2.497558593750000000e-01
5.900000000000000000e+01,3.776855468750000000e-01
6.000000000000000000e+01,3.675460815429687500e-03
6.100000000000000000e+01,2.900390625000000000e-01
6.200000000000000000e+01,3.859863281250000000e-01
6.300000000000000000e+01,5.291748046875000000e-02
6.400000000000000000e+01,1.538085937500000000e-01
6.500000000000000000e+01,4.545898437500000000e-01
6.600000000000000000e+01,2.148437500000000000e-01
6.700000000000000000e+01,3.675460815429687500e-03
6.800000000000000000e+01,2.900390625000000000e-01
6.900000000000000000e+01,4.738769531250000000e-01
7.000000000000000000e+01,1.372070312500000000e-01
7.100000000000000000e+01,3.689575195312500000e-02
7.200000000000000000e+01,4.570312500000000000e-01
7.300000000000000000e+01,5.205078125000000000e-01
7.400000000000000000e+01,1.694335937500000000e-01
7.500000000000000000e+01,1.411132812500000000e-01
7.600000000000000000e+01,2.900390625000000000e-01
7.700000000000000000e+01,2.910156250000000000e-01
7.800000000000000000e+01,8.209228515625000000e-02
7.900000000000000000e+01,2.736816406250000000e-01
8.000000000000000000e+01,1.901245117187500000e-02
8.100000000000000000e+01,1.116333007812500000e-01
8.200000000000000000e+01,2.119140625000000000e-01
8.300000000000000000e+01,2.393798828125000000e-01
8.400000000000000000e+01,2.817382812500000000e-01
