token_index,activation_value
0.000000000000000000e+00,1.376953125000000000e+00
1.000000000000000000e+00,2.708435058593750000e-02
2.000000000000000000e+00,2.180175781250000000e-01
3.000000000000000000e+00,1.331787109375000000e-01
4.000000000000000000e+00,1.233520507812500000e-01
5.000000000000000000e+00,6.463623046875000000e-02
6.000000000000000000e+00,2.502441406250000000e-01
7.000000000000000000e+00,8.715820312500000000e-02
8.000000000000000000e+00,1.562500000000000000e-01
9.000000000000000000e+00,3.876953125000000000e-01
1.000000000000000000e+01,8.865356445312500000e-03
1.100000000000000000e+01,1.233520507812500000e-01
1.200000000000000000e+01,7.116699218750000000e-02
1.300000000000000000e+01,1.796875000000000000e-01
1.400000000000000000e+01,1.785888671875000000e-01
1.500000000000000000e+01,1.195678710937500000e-01
1.600000000000000000e+01,9.234619140625000000e-02
1.700000000000000000e+01,2.257080078125000000e-01
1.800000000000000000e+01,4.978027343750000000e-01
1.900000000000000000e+01,5.807495117187500000e-02
2.000000000000000000e+01,1.944580078125000000e-01
2.100000000000000000e+01,1.887207031250000000e-01
2.200000000000000000e+01,1.510009765625000000e-01
2.300000000000000000e+01,4.421997070312500000e-02
2.400000000000000000e+01,9.106445312500000000e-02
2.500000000000000000e+01,1.292724609375000000e-01
2.600000000000000000e+01,2.941894531250000000e-01
2.700000000000000000e+01,2.821350097656250000e-02
2.800000000000000000e+01,3.540039062500000000e-01
2.900000000000000000e+01,5.316734313964843750e-04
3.000000000000000000e+01,1.571044921875000000e-01
3.100000000000000000e+01,1.191406250000000000e+00
3.200000000000000000e+01,8.276367187500000000e-02
3.300000000000000000e+01,6.225585937500000000e-02
3.400000000000000000e+01,2.195739746093750000e-02
3.500000000000000000e+01,7.116699218750000000e-02
3.600000000000000000e+01,5.312500000000000000e-01
3.700000000000000000e+01,2.521972656250000000e-01
3.800000000000000000e+01,2.185058593750000000e-01
3.900000000000000000e+01,2.195739746093750000e-02
4.000000000000000000e+01,1.191406250000000000e+00
4.100000000000000000e+01,7.067871093750000000e-02
4.200000000000000000e+01,8.361816406250000000e-02
4.300000000000000000e+01,1.331787109375000000e-01
4.400000000000000000e+01,1.195678710937500000e-01
4.500000000000000000e+01,6.601562500000000000e-01
4.600000000000000000e+01,2.299804687500000000e-01
4.700000000000000000e+01,3.402709960937500000e-02
4.800000000000000000e+01,1.133422851562500000e-01
4.900000000000000000e+01,7.012939453125000000e-02
5.000000000000000000e+01,2.629089355468750000e-02
5.100000000000000000e+01,6.057739257812500000e-02
5.200000000000000000e+01,9.027099609375000000e-02
5.300000000000000000e+01,1.153564453125000000e-01
5.400000000000000000e+01,3.701782226562500000e-02
5.500000000000000000e+01,9.210205078125000000e-02
5.600000000000000000e+01,4.508495330810546875e-04
5.700000000000000000e+01,7.458496093750000000e-02
5.800000000000000000e+01,1.233520507812500000e-01
5.900000000000000000e+01,1.044921875000000000e-01
6.000000000000000000e+01,1.037597656250000000e-01
6.100000000000000000e+01,1.245727539062500000e-01
6.200000000000000000e+01,2.327880859375000000e-01
6.300000000000000000e+01,1.091918945312500000e-01
6.400000000000000000e+01,4.769897460937500000e-02
6.500000000000000000e+01,1.074829101562500000e-01
6.600000000000000000e+01,9.118652343750000000e-02
6.700000000000000000e+01,1.037597656250000000e-01
6.800000000000000000e+01,1.245727539062500000e-01
6.900000000000000000e+01,2.093505859375000000e-01
7.000000000000000000e+01,1.707763671875000000e-01
7.100000000000000000e+01,3.918457031250000000e-02
7.200000000000000000e+01,5.926513671875000000e-02
7.300000000000000000e+01,1.221313476562500000e-01
7.400000000000000000e+01,1.133422851562500000e-01
7.500000000000000000e+01,1.190795898437500000e-01
7.600000000000000000e+01,1.245727539062500000e-01
7.700000000000000000e+01,1.989746093750000000e-01
7.800000000000000000e+01,2.238769531250000000e-01
7.900000000000000000e+01,4.382324218750000000e-01
8.000000000000000000e+01,2.203369140625000000e-02
8.100000000000000000e+01,1.407470703125000000e-01
8.200000000000000000e+01,2.299804687500000000e-01
8.300000000000000000e+01,2.163085937500000000e-01
8.400000000000000000e+01,2.380371093750000000e-01
8.500000000000000000e+01,1.191406250000000000e+00
8.600000000000000000e+01,8.990478515625000000e-02
8.700000000000000000e+01,6.842041015625000000e-02
8.800000000000000000e+01,1.730346679687500000e-02
8.900000000000000000e+01,1.233520507812500000e-01
9.000000000000000000e+01,1.245727539062500000e-01
9.100000000000000000e+01,9.627342224121093750e-04
9.200000000000000000e+01,7.012939453125000000e-02
9.300000000000000000e+01,9.448242187500000000e-02
9.400000000000000000e+01,2.307128906250000000e-02
9.500000000000000000e+01,3.937988281250000000e-01
9.600000000000000000e+01,3.190917968750000000e-01
9.700000000000000000e+01,1.866455078125000000e-01
9.800000000000000000e+01,3.081054687500000000e-01
9.900000000000000000e+01,7.458496093750000000e-02
1.000000000000000000e+02,4.769897460937500000e-02
