token_index,activation_value
0.000000000000000000e+00,1.262207031250000000e-01
1.000000000000000000e+00,7.513427734375000000e-02
2.000000000000000000e+00,3.181152343750000000e-01
3.000000000000000000e+00,2.604980468750000000e-01
4.000000000000000000e+00,2.257080078125000000e-01
5.000000000000000000e+00,4.827880859375000000e-02
6.000000000000000000e+00,3.046875000000000000e-01
7.000000000000000000e+00,3.240966796875000000e-02
8.000000000000000000e+00,2.880859375000000000e-02
9.000000000000000000e+00,3.349609375000000000e-01
1.000000000000000000e+01,3.095703125000000000e-01
1.100000000000000000e+01,2.257080078125000000e-01
1.200000000000000000e+01,2.017822265625000000e-01
1.300000000000000000e+01,1.459503173828125000e-02
1.400000000000000000e+01,1.979980468750000000e-01
1.500000000000000000e+01,7.678222656250000000e-02
1.600000000000000000e+01,2.561035156250000000e-01
1.700000000000000000e+01,2.780761718750000000e-01
1.800000000000000000e+01,8.706054687500000000e-01
1.900000000000000000e+01,3.631591796875000000e-02
2.000000000000000000e+01,2.812500000000000000e-01
2.100000000000000000e+01,3.134765625000000000e-01
2.200000000000000000e+01,1.864013671875000000e-01
2.300000000000000000e+01,1.413574218750000000e-01
2.400000000000000000e+01,1.906738281250000000e-01
2.500000000000000000e+01,6.127929687500000000e-02
2.600000000000000000e+01,1.519775390625000000e-01
2.700000000000000000e+01,3.322753906250000000e-01
2.800000000000000000e+01,4.560546875000000000e-01
2.900000000000000000e+01,5.279541015625000000e-03
3.000000000000000000e+01,7.073974609375000000e-02
3.100000000000000000e+01,6.801757812500000000e-01
3.200000000000000000e+01,6.829833984375000000e-02
3.300000000000000000e+01,4.971313476562500000e-02
3.400000000000000000e+01,1.197509765625000000e-01
3.500000000000000000e+01,2.017822265625000000e-01
3.600000000000000000e+01,4.252929687500000000e-01
3.700000000000000000e+01,2.778320312500000000e-01
3.800000000000000000e+01,2.724609375000000000e-01
3.900000000000000000e+01,1.197509765625000000e-01
4.000000000000000000e+01,6.801757812500000000e-01
4.100000000000000000e+01,1.095581054687500000e-02
4.200000000000000000e+01,1.663818359375000000e-01
4.300000000000000000e+01,2.604980468750000000e-01
4.400000000000000000e+01,7.678222656250000000e-02
4.500000000000000000e+01,2.832031250000000000e-01
4.600000000000000000e+01,1.873779296875000000e-01
4.700000000000000000e+01,2.973632812500000000e-01
4.800000000000000000e+01,7.092285156250000000e-02
4.900000000000000000e+01,2.783203125000000000e-01
5.000000000000000000e+01,2.944335937500000000e-01
5.100000000000000000e+01,2.577209472656250000e-02
5.200000000000000000e+01,3.845214843750000000e-01
5.300000000000000000e+01,2.258300781250000000e-01
5.400000000000000000e+01,4.174804687500000000e-01
5.500000000000000000e+01,3.070068359375000000e-02
5.600000000000000000e+01,2.385253906250000000e-01
5.700000000000000000e+01,2.014160156250000000e-01
5.800000000000000000e+01,2.257080078125000000e-01
5.900000000000000000e+01,1.972656250000000000e-01
6.000000000000000000e+01,3.630371093750000000e-01
6.100000000000000000e+01,2.658691406250000000e-01
6.200000000000000000e+01,4.018554687500000000e-01
6.300000000000000000e+01,1.309814453125000000e-01
6.400000000000000000e+01,9.838867187500000000e-02
6.500000000000000000e+01,5.141601562500000000e-01
6.600000000000000000e+01,2.800292968750000000e-01
6.700000000000000000e+01,3.630371093750000000e-01
6.800000000000000000e+01,2.658691406250000000e-01
6.900000000000000000e+01,3.579101562500000000e-01
7.000000000000000000e+01,1.418457031250000000e-01
7.100000000000000000e+01,1.772460937500000000e-01
7.200000000000000000e+01,1.269531250000000000e-01
7.300000000000000000e+01,1.613769531250000000e-01
7.400000000000000000e+01,7.092285156250000000e-02
7.500000000000000000e+01,4.437255859375000000e-02
7.600000000000000000e+01,2.658691406250000000e-01
7.700000000000000000e+01,2.734375000000000000e-01
7.800000000000000000e+01,6.079101562500000000e-01
7.900000000000000000e+01,6.411132812500000000e-01
8.000000000000000000e+01,2.467041015625000000e-01
8.100000000000000000e+01,2.252197265625000000e-02
8.200000000000000000e+01,1.873779296875000000e-01
8.300000000000000000e+01,3.347167968750000000e-01
8.400000000000000000e+01,2.120361328125000000e-01
8.500000000000000000e+01,6.801757812500000000e-01
8.600000000000000000e+01,2.083740234375000000e-01
8.700000000000000000e+01,1.271972656250000000e-01
8.800000000000000000e+01,3.178710937500000000e-01
8.900000000000000000e+01,2.257080078125000000e-01
9.000000000000000000e+01,2.658691406250000000e-01
9.100000000000000000e+01,8.929443359375000000e-02
9.200000000000000000e+01,2.783203125000000000e-01
9.300000000000000000e+01,1.304931640625000000e-01
9.400000000000000000e+01,3.860473632812500000e-02
9.500000000000000000e+01,6.572265625000000000e-01
9.600000000000000000e+01,4.348144531250000000e-01
9.700000000000000000e+01,1.510620117187500000e-02
9.800000000000000000e+01,1.494140625000000000e-01
9.900000000000000000e+01,2.014160156250000000e-01
1.000000000000000000e+02,9.838867187500000000e-02
1.010000000000000000e+02,2.658691406250000000e-01
1.020000000000000000e+02,3.105468750000000000e-01
1.030000000000000000e+02,1.772460937500000000e-01
1.040000000000000000e+02,5.878906250000000000e-01
1.050000000000000000e+02,2.783203125000000000e-01
1.060000000000000000e+02,2.758789062500000000e-01
1.070000000000000000e+02,9.663085937500000000e-01
1.080000000000000000e+02,3.991699218750000000e-01
1.090000000000000000e+02,2.800292968750000000e-01
1.100000000000000000e+02,3.229980468750000000e-01
1.110000000000000000e+02,6.093750000000000000e-01
1.120000000000000000e+02,4.821777343750000000e-03
1.130000000000000000e+02,8.725585937500000000e-01
1.140000000000000000e+02,1.789550781250000000e-01
1.150000000000000000e+02,4.775390625000000000e-01
1.160000000000000000e+02,1.772460937500000000e-01
1.170000000000000000e+02,2.412109375000000000e-01
1.180000000000000000e+02,2.174072265625000000e-01
1.190000000000000000e+02,6.079101562500000000e-01
1.200000000000000000e+02,2.878417968750000000e-01
