token_index,activation_value
0.000000000000000000e+00,1.044921875000000000e+00
1.000000000000000000e+00,1.916503906250000000e-01
2.000000000000000000e+00,1.464843750000000000e-02
3.000000000000000000e+00,1.056518554687500000e-01
4.000000000000000000e+00,1.050415039062500000e-01
5.000000000000000000e+00,1.867675781250000000e-01
6.000000000000000000e+00,7.958984375000000000e-02
7.000000000000000000e+00,2.237548828125000000e-01
8.000000000000000000e+00,3.323364257812500000e-02
9.000000000000000000e+00,1.647949218750000000e-01
1.000000000000000000e+01,1.370849609375000000e-01
1.100000000000000000e+01,1.050415039062500000e-01
1.200000000000000000e+01,1.131591796875000000e-01
1.300000000000000000e+01,3.171386718750000000e-01
1.400000000000000000e+01,1.287841796875000000e-01
1.500000000000000000e+01,5.957031250000000000e-02
1.600000000000000000e+01,9.167480468750000000e-02
1.700000000000000000e+01,7.708740234375000000e-02
1.800000000000000000e+01,1.367187500000000000e-01
1.900000000000000000e+01,4.904174804687500000e-02
2.000000000000000000e+01,2.573242187500000000e-01
2.100000000000000000e+01,1.915283203125000000e-01
2.200000000000000000e+01,4.689941406250000000e-01
2.300000000000000000e+01,8.917236328125000000e-02
2.400000000000000000e+01,2.971191406250000000e-01
2.500000000000000000e+01,1.278076171875000000e-01
2.600000000000000000e+01,2.429199218750000000e-01
2.700000000000000000e+01,3.618164062500000000e-01
2.800000000000000000e+01,6.713867187500000000e-02
2.900000000000000000e+01,2.519531250000000000e-01
3.000000000000000000e+01,1.354980468750000000e-01
3.100000000000000000e+01,7.788085937500000000e-02
3.200000000000000000e+01,2.556152343750000000e-01
3.300000000000000000e+01,1.579589843750000000e-01
3.400000000000000000e+01,3.820800781250000000e-01
3.500000000000000000e+01,1.131591796875000000e-01
3.600000000000000000e+01,2.993774414062500000e-02
3.700000000000000000e+01,2.131347656250000000e-01
3.800000000000000000e+01,2.724609375000000000e-01
3.900000000000000000e+01,3.820800781250000000e-01
4.000000000000000000e+01,7.788085937500000000e-02
4.100000000000000000e+01,2.595214843750000000e-01
4.200000000000000000e+01,1.948242187500000000e-01
4.300000000000000000e+01,1.056518554687500000e-01
4.400000000000000000e+01,5.957031250000000000e-02
4.500000000000000000e+01,5.798339843750000000e-02
4.600000000000000000e+01,2.631835937500000000e-01
4.700000000000000000e+01,1.757812500000000000e-01
4.800000000000000000e+01,1.962890625000000000e-01
4.900000000000000000e+01,9.179687500000000000e-02
5.000000000000000000e+01,2.303466796875000000e-01
5.100000000000000000e+01,4.782714843750000000e-01
5.200000000000000000e+01,1.990966796875000000e-01
5.300000000000000000e+01,2.000732421875000000e-01
5.400000000000000000e+01,5.160522460937500000e-02
5.500000000000000000e+01,2.363281250000000000e-01
5.600000000000000000e+01,4.135131835937500000e-02
5.700000000000000000e+01,9.967041015625000000e-02
5.800000000000000000e+01,1.050415039062500000e-01
5.900000000000000000e+01,1.760864257812500000e-02
6.000000000000000000e+01,2.380371093750000000e-02
6.100000000000000000e+01,1.292724609375000000e-01
6.200000000000000000e+01,3.481445312500000000e-01
6.300000000000000000e+01,2.871093750000000000e-01
6.400000000000000000e+01,1.632080078125000000e-01
6.500000000000000000e+01,6.616210937500000000e-02
6.600000000000000000e+01,1.889648437500000000e-01
6.700000000000000000e+01,2.380371093750000000e-02
6.800000000000000000e+01,1.292724609375000000e-01
6.900000000000000000e+01,2.070312500000000000e-01
7.000000000000000000e+01,2.888183593750000000e-01
7.100000000000000000e+01,9.704589843750000000e-03
7.200000000000000000e+01,2.254638671875000000e-01
7.300000000000000000e+01,6.317138671875000000e-02
7.400000000000000000e+01,1.962890625000000000e-01
7.500000000000000000e+01,1.270751953125000000e-01
7.600000000000000000e+01,1.292724609375000000e-01
7.700000000000000000e+01,1.461029052734375000e-02
7.800000000000000000e+01,1.555175781250000000e-01
7.900000000000000000e+01,8.679199218750000000e-02
8.000000000000000000e+01,2.445068359375000000e-01
8.100000000000000000e+01,2.497558593750000000e-01
8.200000000000000000e+01,2.631835937500000000e-01
8.300000000000000000e+01,6.430664062500000000e-01
8.400000000000000000e+01,2.060546875000000000e-01
8.500000000000000000e+01,7.788085937500000000e-02
8.600000000000000000e+01,3.589630126953125000e-03
8.700000000000000000e+01,1.429443359375000000e-01
8.800000000000000000e+01,8.148193359375000000e-02
8.900000000000000000e+01,1.050415039062500000e-01
9.000000000000000000e+01,1.292724609375000000e-01
9.100000000000000000e+01,4.190063476562500000e-02
9.200000000000000000e+01,9.179687500000000000e-02
9.300000000000000000e+01,2.049560546875000000e-01
9.400000000000000000e+01,7.342529296875000000e-02
9.500000000000000000e+01,1.641845703125000000e-01
9.600000000000000000e+01,1.506347656250000000e-01
9.700000000000000000e+01,8.966064453125000000e-02
9.800000000000000000e+01,1.317138671875000000e-01
9.900000000000000000e+01,9.967041015625000000e-02
1.000000000000000000e+02,1.632080078125000000e-01
1.010000000000000000e+02,1.292724609375000000e-01
1.020000000000000000e+02,2.641296386718750000e-02
1.030000000000000000e+02,9.704589843750000000e-03
1.040000000000000000e+02,7.714843750000000000e-02
1.050000000000000000e+02,9.179687500000000000e-02
1.060000000000000000e+02,2.822265625000000000e-01
1.070000000000000000e+02,4.128417968750000000e-01
1.080000000000000000e+02,1.268768310546875000e-02
1.090000000000000000e+02,1.889648437500000000e-01
1.100000000000000000e+02,1.297607421875000000e-01
1.110000000000000000e+02,1.363525390625000000e-01
1.120000000000000000e+02,2.406311035156250000e-02
1.130000000000000000e+02,2.507019042968750000e-02
1.140000000000000000e+02,8.239746093750000000e-02
1.150000000000000000e+02,6.049804687500000000e-01
1.160000000000000000e+02,9.704589843750000000e-03
1.170000000000000000e+02,1.434326171875000000e-01
1.180000000000000000e+02,5.773925781250000000e-02
1.190000000000000000e+02,1.555175781250000000e-01
1.200000000000000000e+02,3.872070312500000000e-01
