token_index,activation_value
0.000000000000000000e+00,2.404785156250000000e-02
1.000000000000000000e+00,8.605957031250000000e-03
2.000000000000000000e+00,1.928710937500000000e-02
3.000000000000000000e+00,2.966308593750000000e-02
4.000000000000000000e+00,4.211425781250000000e-03
5.000000000000000000e+00,1.153564453125000000e-02
6.000000000000000000e+00,1.257324218750000000e-02
7.000000000000000000e+00,2.404785156250000000e-02
8.000000000000000000e+00,2.124023437500000000e-02
9.000000000000000000e+00,1.965332031250000000e-02
1.000000000000000000e+01,2.001953125000000000e-02
1.100000000000000000e+01,4.211425781250000000e-03
1.200000000000000000e+01,3.814697265625000000e-03
1.300000000000000000e+01,2.734375000000000000e-02
1.400000000000000000e+01,6.317138671875000000e-03
1.500000000000000000e+01,1.538085937500000000e-02
1.600000000000000000e+01,1.239013671875000000e-02
1.700000000000000000e+01,1.647949218750000000e-02
1.800000000000000000e+01,3.637695312500000000e-02
1.900000000000000000e+01,9.521484375000000000e-03
2.000000000000000000e+01,2.001953125000000000e-02
2.100000000000000000e+01,5.950927734375000000e-03
2.200000000000000000e+01,2.258300781250000000e-02
2.300000000000000000e+01,1.086425781250000000e-02
2.400000000000000000e+01,1.586914062500000000e-02
2.500000000000000000e+01,2.465820312500000000e-02
2.600000000000000000e+01,1.245117187500000000e-02
2.700000000000000000e+01,3.710937500000000000e-02
2.800000000000000000e+01,3.393554687500000000e-02
2.900000000000000000e+01,4.003906250000000000e-02
3.000000000000000000e+01,2.221679687500000000e-02
3.100000000000000000e+01,4.809570312500000000e-02
3.200000000000000000e+01,2.319335937500000000e-02
3.300000000000000000e+01,5.035400390625000000e-03
3.400000000000000000e+01,3.417968750000000000e-02
3.500000000000000000e+01,3.814697265625000000e-03
3.600000000000000000e+01,2.636718750000000000e-02
3.700000000000000000e+01,3.979492187500000000e-02
3.800000000000000000e+01,2.807617187500000000e-02
3.900000000000000000e+01,3.417968750000000000e-02
4.000000000000000000e+01,4.809570312500000000e-02
4.100000000000000000e+01,2.182006835937500000e-03
4.200000000000000000e+01,1.794433593750000000e-02
4.300000000000000000e+01,2.966308593750000000e-02
4.400000000000000000e+01,1.538085937500000000e-02
4.500000000000000000e+01,2.172851562500000000e-02
4.600000000000000000e+01,1.843261718750000000e-02
4.700000000000000000e+01,2.539062500000000000e-02
4.800000000000000000e+01,2.392578125000000000e-02
4.900000000000000000e+01,5.126953125000000000e-03
5.000000000000000000e+01,1.782226562500000000e-02
5.100000000000000000e+01,2.062988281250000000e-02
5.200000000000000000e+01,1.141357421875000000e-02
5.300000000000000000e+01,1.226806640625000000e-02
5.400000000000000000e+01,1.487731933593750000e-03
5.500000000000000000e+01,1.452636718750000000e-02
5.600000000000000000e+01,3.735351562500000000e-02
5.700000000000000000e+01,2.624511718750000000e-02
5.800000000000000000e+01,4.211425781250000000e-03
5.900000000000000000e+01,2.160644531250000000e-02
6.000000000000000000e+01,2.822875976562500000e-03
6.100000000000000000e+01,2.883911132812500000e-03
6.200000000000000000e+01,3.686523437500000000e-02
6.300000000000000000e+01,2.136230468750000000e-03
6.400000000000000000e+01,1.385498046875000000e-02
6.500000000000000000e+01,2.355957031250000000e-02
6.600000000000000000e+01,1.916503906250000000e-02
6.700000000000000000e+01,2.822875976562500000e-03
6.800000000000000000e+01,2.883911132812500000e-03
6.900000000000000000e+01,2.783203125000000000e-02
7.000000000000000000e+01,1.733398437500000000e-02
7.100000000000000000e+01,1.446533203125000000e-02
7.200000000000000000e+01,3.015136718750000000e-02
7.300000000000000000e+01,3.198242187500000000e-02
7.400000000000000000e+01,2.392578125000000000e-02
