token_index,activation_value
0.000000000000000000e+00,2.166748046875000000e-03
1.000000000000000000e+00,6.347656250000000000e-02
2.000000000000000000e+00,5.920410156250000000e-03
3.000000000000000000e+00,1.977539062500000000e-02
4.000000000000000000e+00,2.490234375000000000e-02
5.000000000000000000e+00,3.955078125000000000e-02
6.000000000000000000e+00,8.735656738281250000e-04
7.000000000000000000e+00,1.373291015625000000e-02
8.000000000000000000e+00,6.744384765625000000e-03
9.000000000000000000e+00,3.100585937500000000e-02
1.000000000000000000e+01,3.369140625000000000e-02
1.100000000000000000e+01,2.490234375000000000e-02
1.200000000000000000e+01,4.370117187500000000e-02
1.300000000000000000e+01,4.321289062500000000e-02
1.400000000000000000e+01,1.843261718750000000e-02
1.500000000000000000e+01,1.541137695312500000e-03
1.600000000000000000e+01,2.172851562500000000e-02
1.700000000000000000e+01,1.068115234375000000e-02
1.800000000000000000e+01,2.587890625000000000e-02
1.900000000000000000e+01,2.075195312500000000e-02
2.000000000000000000e+01,1.647949218750000000e-02
2.100000000000000000e+01,2.075195312500000000e-02
2.200000000000000000e+01,1.458740234375000000e-02
2.300000000000000000e+01,1.495361328125000000e-02
2.400000000000000000e+01,1.293945312500000000e-02
2.500000000000000000e+01,2.282714843750000000e-02
2.600000000000000000e+01,1.501464843750000000e-02
2.700000000000000000e+01,2.990722656250000000e-02
2.800000000000000000e+01,3.491210937500000000e-02
2.900000000000000000e+01,7.537841796875000000e-03
3.000000000000000000e+01,1.855468750000000000e-02
3.100000000000000000e+01,1.513671875000000000e-02
3.200000000000000000e+01,8.964538574218750000e-04
3.300000000000000000e+01,2.929687500000000000e-02
3.400000000000000000e+01,5.676269531250000000e-03
3.500000000000000000e+01,4.370117187500000000e-02
3.600000000000000000e+01,6.652832031250000000e-03
3.700000000000000000e+01,3.280639648437500000e-03
3.800000000000000000e+01,5.029296875000000000e-02
3.900000000000000000e+01,5.676269531250000000e-03
4.000000000000000000e+01,1.513671875000000000e-02
4.100000000000000000e+01,5.218505859375000000e-03
4.200000000000000000e+01,3.814697265625000000e-03
4.300000000000000000e+01,1.977539062500000000e-02
4.400000000000000000e+01,1.541137695312500000e-03
4.500000000000000000e+01,2.001953125000000000e-02
4.600000000000000000e+01,7.141113281250000000e-03
4.700000000000000000e+01,1.782226562500000000e-02
4.800000000000000000e+01,7.995605468750000000e-03
4.900000000000000000e+01,5.029296875000000000e-02
5.000000000000000000e+01,2.197265625000000000e-02
5.100000000000000000e+01,3.784179687500000000e-03
5.200000000000000000e+01,6.317138671875000000e-03
5.300000000000000000e+01,2.795410156250000000e-02
5.400000000000000000e+01,2.966308593750000000e-02
5.500000000000000000e+01,2.410888671875000000e-03
5.600000000000000000e+01,1.904296875000000000e-02
5.700000000000000000e+01,1.989746093750000000e-02
5.800000000000000000e+01,2.490234375000000000e-02
5.900000000000000000e+01,1.940917968750000000e-02
6.000000000000000000e+01,3.759765625000000000e-02
6.100000000000000000e+01,3.173828125000000000e-02
6.200000000000000000e+01,2.453613281250000000e-02
6.300000000000000000e+01,1.391601562500000000e-02
6.400000000000000000e+01,5.419921875000000000e-02
6.500000000000000000e+01,2.099609375000000000e-02
6.600000000000000000e+01,5.517578125000000000e-02
6.700000000000000000e+01,3.759765625000000000e-02
6.800000000000000000e+01,3.173828125000000000e-02
6.900000000000000000e+01,8.544921875000000000e-03
7.000000000000000000e+01,1.031494140625000000e-02
7.100000000000000000e+01,4.833984375000000000e-02
7.200000000000000000e+01,3.015136718750000000e-02
7.300000000000000000e+01,1.660156250000000000e-02
7.400000000000000000e+01,7.995605468750000000e-03
7.500000000000000000e+01,8.544921875000000000e-02
7.600000000000000000e+01,3.173828125000000000e-02
7.700000000000000000e+01,5.096435546875000000e-03
7.800000000000000000e+01,1.489257812500000000e-02
7.900000000000000000e+01,2.062988281250000000e-02
8.000000000000000000e+01,1.806640625000000000e-02
8.100000000000000000e+01,1.519775390625000000e-02
