token_index,activation_value
0.000000000000000000e+00,5.950927734375000000e-03
1.000000000000000000e+00,9.338378906250000000e-03
2.000000000000000000e+00,1.599121093750000000e-02
3.000000000000000000e+00,7.019042968750000000e-04
4.000000000000000000e+00,5.688476562500000000e-02
5.000000000000000000e+00,2.975463867187500000e-04
6.000000000000000000e+00,1.721191406250000000e-02
7.000000000000000000e+00,5.798339843750000000e-03
8.000000000000000000e+00,3.271484375000000000e-02
9.000000000000000000e+00,1.977539062500000000e-02
1.000000000000000000e+01,2.685546875000000000e-03
1.100000000000000000e+01,5.688476562500000000e-02
1.200000000000000000e+01,3.442382812500000000e-02
1.300000000000000000e+01,2.673339843750000000e-02
1.400000000000000000e+01,2.160644531250000000e-02
1.500000000000000000e+01,1.635742187500000000e-02
1.600000000000000000e+01,1.647949218750000000e-02
1.700000000000000000e+01,1.452636718750000000e-02
1.800000000000000000e+01,1.419067382812500000e-03
1.900000000000000000e+01,4.565429687500000000e-02
2.000000000000000000e+01,5.859375000000000000e-03
2.100000000000000000e+01,2.673339843750000000e-02
2.200000000000000000e+01,1.489257812500000000e-02
2.300000000000000000e+01,2.209472656250000000e-02
2.400000000000000000e+01,7.141113281250000000e-03
2.500000000000000000e+01,9.948730468750000000e-03
2.600000000000000000e+01,2.624511718750000000e-02
2.700000000000000000e+01,5.187988281250000000e-03
2.800000000000000000e+01,6.774902343750000000e-03
2.900000000000000000e+01,3.479003906250000000e-03
3.000000000000000000e+01,3.015136718750000000e-02
3.100000000000000000e+01,6.622314453125000000e-03
3.200000000000000000e+01,1.513671875000000000e-02
3.300000000000000000e+01,3.491210937500000000e-02
3.400000000000000000e+01,1.007080078125000000e-02
3.500000000000000000e+01,3.442382812500000000e-02
3.600000000000000000e+01,5.554199218750000000e-03
3.700000000000000000e+01,1.226806640625000000e-02
3.800000000000000000e+01,1.416015625000000000e-02
3.900000000000000000e+01,1.007080078125000000e-02
4.000000000000000000e+01,6.622314453125000000e-03
4.100000000000000000e+01,4.223632812500000000e-02
4.200000000000000000e+01,2.685546875000000000e-02
4.300000000000000000e+01,7.019042968750000000e-04
4.400000000000000000e+01,1.635742187500000000e-02
4.500000000000000000e+01,1.477050781250000000e-02
4.600000000000000000e+01,7.141113281250000000e-03
4.700000000000000000e+01,4.467773437500000000e-02
4.800000000000000000e+01,1.092529296875000000e-02
4.900000000000000000e+01,2.416992187500000000e-02
5.000000000000000000e+01,1.782226562500000000e-02
5.100000000000000000e+01,1.477050781250000000e-02
5.200000000000000000e+01,1.747131347656250000e-03
5.300000000000000000e+01,1.159667968750000000e-03
5.400000000000000000e+01,7.415771484375000000e-03
5.500000000000000000e+01,4.150390625000000000e-02
5.600000000000000000e+01,1.892089843750000000e-02
5.700000000000000000e+01,2.551269531250000000e-02
5.800000000000000000e+01,5.688476562500000000e-02
5.900000000000000000e+01,1.409912109375000000e-02
6.000000000000000000e+01,7.324218750000000000e-03
6.100000000000000000e+01,1.672363281250000000e-02
6.200000000000000000e+01,3.723144531250000000e-03
6.300000000000000000e+01,2.819824218750000000e-02
6.400000000000000000e+01,4.858398437500000000e-02
6.500000000000000000e+01,4.101562500000000000e-02
6.600000000000000000e+01,1.745605468750000000e-02
6.700000000000000000e+01,7.324218750000000000e-03
6.800000000000000000e+01,1.672363281250000000e-02
6.900000000000000000e+01,2.343750000000000000e-02
7.000000000000000000e+01,2.685546875000000000e-02
7.100000000000000000e+01,1.733398437500000000e-02
7.200000000000000000e+01,5.065917968750000000e-03
7.300000000000000000e+01,3.344726562500000000e-02
7.400000000000000000e+01,1.092529296875000000e-02
7.500000000000000000e+01,1.647949218750000000e-02
7.600000000000000000e+01,1.672363281250000000e-02
7.700000000000000000e+01,5.493164062500000000e-03
7.800000000000000000e+01,5.340576171875000000e-03
7.900000000000000000e+01,1.928710937500000000e-02
8.000000000000000000e+01,7.400512695312500000e-04
8.100000000000000000e+01,1.025390625000000000e-02
8.200000000000000000e+01,7.141113281250000000e-03
8.300000000000000000e+01,1.422119140625000000e-02
8.400000000000000000e+01,2.844238281250000000e-02
8.500000000000000000e+01,6.622314453125000000e-03
8.600000000000000000e+01,7.873535156250000000e-03
8.700000000000000000e+01,2.001953125000000000e-02
8.800000000000000000e+01,2.227783203125000000e-03
8.900000000000000000e+01,5.688476562500000000e-02
9.000000000000000000e+01,1.672363281250000000e-02
9.100000000000000000e+01,6.835937500000000000e-03
9.200000000000000000e+01,2.416992187500000000e-02
9.300000000000000000e+01,2.044677734375000000e-03
9.400000000000000000e+01,3.833007812500000000e-02
9.500000000000000000e+01,1.409912109375000000e-02
9.600000000000000000e+01,3.433227539062500000e-03
9.700000000000000000e+01,2.087402343750000000e-02
9.800000000000000000e+01,8.911132812500000000e-03
9.900000000000000000e+01,2.551269531250000000e-02
1.000000000000000000e+02,4.858398437500000000e-02
1.010000000000000000e+02,1.672363281250000000e-02
1.020000000000000000e+02,6.866455078125000000e-03
1.030000000000000000e+02,1.733398437500000000e-02
1.040000000000000000e+02,9.094238281250000000e-03
1.050000000000000000e+02,2.416992187500000000e-02
1.060000000000000000e+02,7.873535156250000000e-03
1.070000000000000000e+02,1.043701171875000000e-02
1.080000000000000000e+02,7.263183593750000000e-03
1.090000000000000000e+02,1.745605468750000000e-02
1.100000000000000000e+02,3.100585937500000000e-02
1.110000000000000000e+02,1.196289062500000000e-02
1.120000000000000000e+02,2.819824218750000000e-02
1.130000000000000000e+02,1.599121093750000000e-02
1.140000000000000000e+02,3.125000000000000000e-02
1.150000000000000000e+02,2.868652343750000000e-02
1.160000000000000000e+02,1.733398437500000000e-02
1.170000000000000000e+02,3.707885742187500000e-03
1.180000000000000000e+02,2.087402343750000000e-02
1.190000000000000000e+02,5.340576171875000000e-03
1.200000000000000000e+02,1.257324218750000000e-02
