token_index,activation_value
0.000000000000000000e+00,9.948730468750000000e-03
1.000000000000000000e+00,1.068115234375000000e-02
2.000000000000000000e+00,1.007080078125000000e-02
3.000000000000000000e+00,2.648925781250000000e-02
4.000000000000000000e+00,2.532958984375000000e-03
5.000000000000000000e+00,4.180908203125000000e-03
6.000000000000000000e+00,3.393554687500000000e-02
7.000000000000000000e+00,2.990722656250000000e-02
8.000000000000000000e+00,4.003906250000000000e-02
9.000000000000000000e+00,4.052734375000000000e-02
1.000000000000000000e+01,2.880859375000000000e-02
1.100000000000000000e+01,2.532958984375000000e-03
1.200000000000000000e+01,2.832031250000000000e-02
1.300000000000000000e+01,8.850097656250000000e-03
1.400000000000000000e+01,2.026367187500000000e-02
1.500000000000000000e+01,2.807617187500000000e-02
1.600000000000000000e+01,2.795410156250000000e-02
1.700000000000000000e+01,2.258300781250000000e-02
1.800000000000000000e+01,1.190185546875000000e-02
1.900000000000000000e+01,2.502441406250000000e-02
2.000000000000000000e+01,9.887695312500000000e-03
2.100000000000000000e+01,6.744384765625000000e-03
2.200000000000000000e+01,1.782226562500000000e-02
2.300000000000000000e+01,3.015136718750000000e-02
2.400000000000000000e+01,3.857421875000000000e-02
2.500000000000000000e+01,2.490234375000000000e-02
2.600000000000000000e+01,2.212524414062500000e-03
2.700000000000000000e+01,1.318359375000000000e-02
2.800000000000000000e+01,2.331542968750000000e-02
2.900000000000000000e+01,1.686096191406250000e-03
3.000000000000000000e+01,2.612304687500000000e-02
3.100000000000000000e+01,2.960205078125000000e-03
3.200000000000000000e+01,1.867675781250000000e-02
3.300000000000000000e+01,7.177734375000000000e-02
3.400000000000000000e+01,3.417968750000000000e-02
3.500000000000000000e+01,2.832031250000000000e-02
3.600000000000000000e+01,2.233886718750000000e-02
3.700000000000000000e+01,3.100585937500000000e-02
3.800000000000000000e+01,3.686523437500000000e-02
3.900000000000000000e+01,3.417968750000000000e-02
4.000000000000000000e+01,2.960205078125000000e-03
4.100000000000000000e+01,1.196289062500000000e-02
4.200000000000000000e+01,1.403808593750000000e-02
4.300000000000000000e+01,2.648925781250000000e-02
4.400000000000000000e+01,2.807617187500000000e-02
4.500000000000000000e+01,2.941894531250000000e-02
4.600000000000000000e+01,1.135253906250000000e-02
4.700000000000000000e+01,2.624511718750000000e-02
4.800000000000000000e+01,1.275634765625000000e-02
4.900000000000000000e+01,5.401611328125000000e-03
5.000000000000000000e+01,2.294921875000000000e-02
5.100000000000000000e+01,1.373291015625000000e-02
5.200000000000000000e+01,9.948730468750000000e-03
5.300000000000000000e+01,1.388549804687500000e-03
5.400000000000000000e+01,5.883789062500000000e-02
5.500000000000000000e+01,4.463195800781250000e-04
5.600000000000000000e+01,9.704589843750000000e-03
5.700000000000000000e+01,1.055908203125000000e-02
5.800000000000000000e+01,2.532958984375000000e-03
5.900000000000000000e+01,4.882812500000000000e-04
6.000000000000000000e+01,2.124023437500000000e-02
6.100000000000000000e+01,2.273559570312500000e-03
6.200000000000000000e+01,1.855468750000000000e-02
6.300000000000000000e+01,1.538085937500000000e-02
6.400000000000000000e+01,7.476806640625000000e-03
6.500000000000000000e+01,3.857421875000000000e-02
6.600000000000000000e+01,4.809570312500000000e-02
6.700000000000000000e+01,2.124023437500000000e-02
6.800000000000000000e+01,2.273559570312500000e-03
6.900000000000000000e+01,8.361816406250000000e-03
7.000000000000000000e+01,2.441406250000000000e-03
7.100000000000000000e+01,1.525878906250000000e-02
7.200000000000000000e+01,2.586841583251953125e-05
7.300000000000000000e+01,2.731323242187500000e-03
7.400000000000000000e+01,1.275634765625000000e-02
7.500000000000000000e+01,6.103515625000000000e-02
7.600000000000000000e+01,2.273559570312500000e-03
7.700000000000000000e+01,2.587890625000000000e-02
7.800000000000000000e+01,5.569458007812500000e-04
7.900000000000000000e+01,1.892089843750000000e-02
8.000000000000000000e+01,8.789062500000000000e-03
8.100000000000000000e+01,2.807617187500000000e-02
8.200000000000000000e+01,1.135253906250000000e-02
8.300000000000000000e+01,3.402709960937500000e-03
8.400000000000000000e+01,2.151489257812500000e-03
8.500000000000000000e+01,2.960205078125000000e-03
8.600000000000000000e+01,2.624511718750000000e-02
8.700000000000000000e+01,2.636718750000000000e-02
8.800000000000000000e+01,1.464843750000000000e-02
8.900000000000000000e+01,2.532958984375000000e-03
9.000000000000000000e+01,2.273559570312500000e-03
9.100000000000000000e+01,1.831054687500000000e-03
9.200000000000000000e+01,5.401611328125000000e-03
9.300000000000000000e+01,5.517578125000000000e-02
