token_index,activation_value
0.000000000000000000e+00,3.027343750000000000e-02
1.000000000000000000e+00,3.149414062500000000e-02
2.000000000000000000e+00,3.015136718750000000e-02
3.000000000000000000e+00,1.770019531250000000e-02
4.000000000000000000e+00,2.917480468750000000e-02
5.000000000000000000e+00,1.770019531250000000e-02
6.000000000000000000e+00,1.116943359375000000e-02
7.000000000000000000e+00,1.379394531250000000e-02
8.000000000000000000e+00,2.148437500000000000e-02
9.000000000000000000e+00,6.042480468750000000e-03
1.000000000000000000e+01,1.275634765625000000e-02
1.100000000000000000e+01,2.917480468750000000e-02
1.200000000000000000e+01,7.861328125000000000e-02
1.300000000000000000e+01,1.879882812500000000e-02
1.400000000000000000e+01,9.704589843750000000e-03
1.500000000000000000e+01,8.789062500000000000e-03
1.600000000000000000e+01,5.981445312500000000e-03
1.700000000000000000e+01,5.639648437500000000e-02
1.800000000000000000e+01,2.185058593750000000e-02
1.900000000000000000e+01,5.664062500000000000e-02
2.000000000000000000e+01,1.293945312500000000e-02
2.100000000000000000e+01,4.425048828125000000e-03
2.200000000000000000e+01,1.470947265625000000e-02
2.300000000000000000e+01,8.789062500000000000e-03
2.400000000000000000e+01,3.906250000000000000e-02
2.500000000000000000e+01,9.643554687500000000e-03
2.600000000000000000e+01,1.635742187500000000e-02
2.700000000000000000e+01,8.483886718750000000e-03
2.800000000000000000e+01,4.223632812500000000e-02
2.900000000000000000e+01,1.330566406250000000e-02
3.000000000000000000e+01,2.551269531250000000e-02
3.100000000000000000e+01,1.672363281250000000e-02
3.200000000000000000e+01,3.125000000000000000e-02
3.300000000000000000e+01,1.538085937500000000e-02
3.400000000000000000e+01,3.320312500000000000e-02
3.500000000000000000e+01,7.861328125000000000e-02
3.600000000000000000e+01,2.087402343750000000e-02
3.700000000000000000e+01,1.092529296875000000e-02
3.800000000000000000e+01,1.708984375000000000e-02
3.900000000000000000e+01,3.320312500000000000e-02
4.000000000000000000e+01,1.672363281250000000e-02
4.100000000000000000e+01,4.248046875000000000e-02
4.200000000000000000e+01,7.995605468750000000e-03
4.300000000000000000e+01,1.770019531250000000e-02
4.400000000000000000e+01,8.789062500000000000e-03
4.500000000000000000e+01,1.135253906250000000e-02
4.600000000000000000e+01,1.385498046875000000e-02
4.700000000000000000e+01,4.943847656250000000e-03
4.800000000000000000e+01,1.708984375000000000e-02
4.900000000000000000e+01,6.958007812500000000e-03
5.000000000000000000e+01,5.297851562500000000e-02
5.100000000000000000e+01,3.463745117187500000e-03
5.200000000000000000e+01,1.770019531250000000e-02
5.300000000000000000e+01,1.239013671875000000e-02
5.400000000000000000e+01,5.615234375000000000e-02
5.500000000000000000e+01,6.347656250000000000e-02
5.600000000000000000e+01,1.000976562500000000e-02
5.700000000000000000e+01,3.768920898437500000e-03
5.800000000000000000e+01,2.917480468750000000e-02
5.900000000000000000e+01,1.104736328125000000e-02
6.000000000000000000e+01,4.980468750000000000e-02
6.100000000000000000e+01,7.177734375000000000e-02
6.200000000000000000e+01,2.062988281250000000e-02
6.300000000000000000e+01,6.927490234375000000e-03
6.400000000000000000e+01,1.843261718750000000e-02
6.500000000000000000e+01,7.385253906250000000e-03
6.600000000000000000e+01,2.416992187500000000e-02
6.700000000000000000e+01,4.980468750000000000e-02
6.800000000000000000e+01,7.177734375000000000e-02
6.900000000000000000e+01,1.228332519531250000e-03
7.000000000000000000e+01,3.088378906250000000e-02
7.100000000000000000e+01,6.622314453125000000e-03
7.200000000000000000e+01,3.875732421875000000e-03
7.300000000000000000e+01,1.208496093750000000e-02
7.400000000000000000e+01,1.708984375000000000e-02
7.500000000000000000e+01,2.734375000000000000e-02
7.600000000000000000e+01,7.177734375000000000e-02
7.700000000000000000e+01,2.832031250000000000e-02
7.800000000000000000e+01,3.857421875000000000e-02
7.900000000000000000e+01,4.321289062500000000e-02
8.000000000000000000e+01,4.272460937500000000e-04
8.100000000000000000e+01,1.525878906250000000e-02
8.200000000000000000e+01,1.385498046875000000e-02
8.300000000000000000e+01,3.320312500000000000e-02
8.400000000000000000e+01,1.574707031250000000e-02
8.500000000000000000e+01,1.672363281250000000e-02
8.600000000000000000e+01,1.380920410156250000e-03
8.700000000000000000e+01,6.005859375000000000e-02
8.800000000000000000e+01,5.371093750000000000e-03
8.900000000000000000e+01,2.917480468750000000e-02
9.000000000000000000e+01,7.177734375000000000e-02
9.100000000000000000e+01,4.150390625000000000e-03
9.200000000000000000e+01,6.958007812500000000e-03
9.300000000000000000e+01,1.422119140625000000e-02
9.400000000000000000e+01,2.014160156250000000e-02
9.500000000000000000e+01,5.798339843750000000e-03
9.600000000000000000e+01,1.098632812500000000e-02
9.700000000000000000e+01,3.320312500000000000e-02
9.800000000000000000e+01,1.245117187500000000e-02
9.900000000000000000e+01,3.768920898437500000e-03
1.000000000000000000e+02,1.843261718750000000e-02
1.010000000000000000e+02,7.177734375000000000e-02
1.020000000000000000e+02,2.185058593750000000e-02
1.030000000000000000e+02,6.622314453125000000e-03
1.040000000000000000e+02,2.746582031250000000e-03
1.050000000000000000e+02,6.958007812500000000e-03
1.060000000000000000e+02,3.753662109375000000e-03
1.070000000000000000e+02,9.216308593750000000e-03
1.080000000000000000e+02,1.068115234375000000e-02
1.090000000000000000e+02,2.416992187500000000e-02
1.100000000000000000e+02,1.000976562500000000e-02
1.110000000000000000e+02,1.104736328125000000e-02
1.120000000000000000e+02,2.478027343750000000e-02
1.130000000000000000e+02,1.696777343750000000e-02
1.140000000000000000e+02,2.319335937500000000e-02
1.150000000000000000e+02,3.100585937500000000e-02
1.160000000000000000e+02,6.622314453125000000e-03
1.170000000000000000e+02,1.147460937500000000e-02
1.180000000000000000e+02,1.171875000000000000e-02
1.190000000000000000e+02,3.857421875000000000e-02
1.200000000000000000e+02,1.708984375000000000e-02
