token_index,activation_value
0.000000000000000000e+00,3.369140625000000000e-02
1.000000000000000000e+00,8.447265625000000000e-02
2.000000000000000000e+00,2.709960937500000000e-02
3.000000000000000000e+00,5.102539062500000000e-02
4.000000000000000000e+00,7.568359375000000000e-02
5.000000000000000000e+00,7.519531250000000000e-02
6.000000000000000000e+00,2.844238281250000000e-02
7.000000000000000000e+00,6.445312500000000000e-02
8.000000000000000000e+00,5.200195312500000000e-02
9.000000000000000000e+00,5.957031250000000000e-02
1.000000000000000000e+01,2.758789062500000000e-02
1.100000000000000000e+01,7.568359375000000000e-02
1.200000000000000000e+01,8.447265625000000000e-02
1.300000000000000000e+01,4.858398437500000000e-02
1.400000000000000000e+01,5.273437500000000000e-02
1.500000000000000000e+01,6.445312500000000000e-02
1.600000000000000000e+01,4.956054687500000000e-02
1.700000000000000000e+01,5.517578125000000000e-02
1.800000000000000000e+01,3.088378906250000000e-02
1.900000000000000000e+01,5.200195312500000000e-02
2.000000000000000000e+01,7.177734375000000000e-02
2.100000000000000000e+01,5.444335937500000000e-02
2.200000000000000000e+01,2.563476562500000000e-02
2.300000000000000000e+01,3.442382812500000000e-02
2.400000000000000000e+01,5.688476562500000000e-02
2.500000000000000000e+01,3.588867187500000000e-02
2.600000000000000000e+01,6.030273437500000000e-02
2.700000000000000000e+01,1.428222656250000000e-02
2.800000000000000000e+01,3.491210937500000000e-02
2.900000000000000000e+01,1.611328125000000000e-02
3.000000000000000000e+01,6.689453125000000000e-02
3.100000000000000000e+01,5.444335937500000000e-02
3.200000000000000000e+01,4.272460937500000000e-02
3.300000000000000000e+01,6.689453125000000000e-02
3.400000000000000000e+01,5.004882812500000000e-02
3.500000000000000000e+01,8.447265625000000000e-02
3.600000000000000000e+01,4.931640625000000000e-02
3.700000000000000000e+01,2.600097656250000000e-02
3.800000000000000000e+01,2.343750000000000000e-02
3.900000000000000000e+01,5.004882812500000000e-02
4.000000000000000000e+01,5.444335937500000000e-02
4.100000000000000000e+01,6.127929687500000000e-02
4.200000000000000000e+01,5.639648437500000000e-02
4.300000000000000000e+01,5.102539062500000000e-02
4.400000000000000000e+01,6.445312500000000000e-02
4.500000000000000000e+01,6.030273437500000000e-02
4.600000000000000000e+01,5.029296875000000000e-02
4.700000000000000000e+01,2.416992187500000000e-02
4.800000000000000000e+01,7.031250000000000000e-02
4.900000000000000000e+01,8.691406250000000000e-02
5.000000000000000000e+01,6.445312500000000000e-02
5.100000000000000000e+01,3.271484375000000000e-02
5.200000000000000000e+01,7.373046875000000000e-02
5.300000000000000000e+01,3.784179687500000000e-02
5.400000000000000000e+01,8.605957031250000000e-03
5.500000000000000000e+01,6.494140625000000000e-02
5.600000000000000000e+01,8.239746093750000000e-04
5.700000000000000000e+01,3.466796875000000000e-02
5.800000000000000000e+01,7.568359375000000000e-02
5.900000000000000000e+01,3.833007812500000000e-02
6.000000000000000000e+01,8.984375000000000000e-02
6.100000000000000000e+01,7.958984375000000000e-02
6.200000000000000000e+01,2.441406250000000000e-02
6.300000000000000000e+01,4.638671875000000000e-02
6.400000000000000000e+01,1.020507812500000000e-01
6.500000000000000000e+01,2.551269531250000000e-02
6.600000000000000000e+01,9.912109375000000000e-02
6.700000000000000000e+01,8.984375000000000000e-02
6.800000000000000000e+01,7.958984375000000000e-02
6.900000000000000000e+01,2.514648437500000000e-02
7.000000000000000000e+01,4.028320312500000000e-02
7.100000000000000000e+01,6.982421875000000000e-02
7.200000000000000000e+01,3.442382812500000000e-02
7.300000000000000000e+01,2.233886718750000000e-02
7.400000000000000000e+01,7.031250000000000000e-02
7.500000000000000000e+01,9.472656250000000000e-02
7.600000000000000000e+01,7.958984375000000000e-02
7.700000000000000000e+01,3.344726562500000000e-02
7.800000000000000000e+01,8.837890625000000000e-02
7.900000000000000000e+01,3.344726562500000000e-02
8.000000000000000000e+01,4.248046875000000000e-02
8.100000000000000000e+01,6.250000000000000000e-02
8.200000000000000000e+01,5.029296875000000000e-02
8.300000000000000000e+01,4.614257812500000000e-02
8.400000000000000000e+01,4.052734375000000000e-02
